,Image.Name,Date,Altitude,var,dens,Rows,Plots,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
443,R-003_Plot-034,2022-02-03,30m,HONDIA,140,R3,304,0.32722053,32.451973,0.09422815,36.08914,-0.93720853,11.142622,4.165888,12.297973,0.010473153,0.000701754,93.29949239,-0.0407,0.0105,250.7801,632.0406
411,R-003_Plot-032,2022-05-03,50m,BOLOGNA,70,R3,302,0.20789088,122.58787,0.1647169,26.809406,-16.47783,15.238683,-12.346763,16.701817,0.976141863,0.936743799,4.036100244,0.2415,0.2482,2320.7333,2354.8954
108,R-001_Plot-015,2022-04-05,50m,MARCOPOLO,280,R1,115,0.08803963,127.07665,0.16355819,9.350316,-76.59305,34.059242,-3.3572958,4.633831,0.99977314,0.995046884,0.472732774,0.2496,0.2496,866.3547,866.343
425,R-003_Plot-033,2022-05-03,50m,HONDIA,35,R3,303,0.24953675,138.2145,0.22656763,31.898716,-19.286072,14.145319,-16.48332,17.41676,0.987598306,0.968050514,1.979326187,0.2796,0.2834,2547.634,2564.4539
110,R-001_Plot-015,2022-06-02,50m,MARCOPOLO,280,R1,115,0.20468509,52.04751,0.19317627,23.430674,-3.093312,12.835603,1.5844123,11.940573,0.328342408,0.011494253,96.49930907,-0.0179,0.015,767.9046,830.4664
111,R-001_Plot-015,2022-04-19,50m,MARCOPOLO,280,R1,115,0.08991635,127.54592,0.23908842,10.597473,-10.512347,36.20951,-5.1212826,6.4493732,1,0.99988657,0.011343013,0.3119,0.3119,1277.5873,1277.5873
440,R-003_Plot-034,2022-05-03,50m,HONDIA,140,R3,304,0.17484087,143.21617,0.31225365,22.818684,-17.363516,11.434764,-13.444909,12.65711,1,0.99973533,0.02646703,0.3679,0.3679,2161.6328,2161.6328
463,R-003_Plot-035,2022-05-03,50m,MARCOPOLO,70,R3,305,0.18463145,135.22581,0.19413024,22.94472,-13.99498,10.973333,-10.36729,11.877736,0.994933454,0.981132789,1.387094322,0.2482,0.2496,1744.6438,1748.7167
458,R-003_Plot-035,2022-02-03,30m,MARCOPOLO,70,R3,305,0.3303688,33.48638,0.098879695,36.501366,-1.022637,11.552049,4.2525177,12.7740135,0.008803828,0.000542265,93.84057971,-0.0407,0.0051,289.02,602.5452
115,R-002_Plot-016,2022-01-19,15m,HONDIA,280,R2,201,0.3331615,45.2193,0.10481846,37.228592,-2.8122692,12.493914,2.3465488,14.119736,0.174521428,0.021328741,87.77872663,-0.0204,0.012,557.517,741.7268
472,R-003_Plot-036,2022-02-03,30m,BOLOGNA,280,R3,306,0.30662224,31.462404,0.10446715,33.86541,-0.52423894,11.148861,4.594885,11.947892,0.013386497,0.000680489,94.91660048,-0.047,0.0047,238.1602,500.2285
487,R-003_Plot-037,2022-02-03,30m,HONDIA,280,R3,307,0.30642614,29.7253,0.11390102,33.846245,0,11.59858,5.462716,12.291092,0.007464115,0.000606061,91.88034188,-0.0552,0.0069,215.4179,551.5199
118,R-002_Plot-016,2022-03-09,15m,HONDIA,280,R2,201,0.2720716,78.20572,0.10483307,31.139296,-6.0291023,11.707941,-2.09078,12.985715,0.674193916,0.400883546,40.53883669,0.0478,0.0823,908.2355,1134.0133
119,R-002_Plot-016,2022-01-19,30m,HONDIA,280,R2,201,0.36076388,41.405983,0.11007458,40.18813,-2.3421578,13.488532,3.5026796,15.435086,0.063540021,0.00386211,93.92176821,-0.0289,0.0073,549.2941,836.8309
501,R-003_Plot-038,2022-02-03,30m,MARCOPOLO,140,R3,308,0.32124296,29.063343,0.11428052,35.455288,0.18080015,12.01861,5.9797373,12.888484,0.002530569,1.06E-05,99.57983193,-0.0571,0.0033,208.44,630.2301
478,R-003_Plot-036,2022-05-03,50m,BOLOGNA,280,R3,306,0.14012037,126.17595,0.22639173,18.271011,-14.62862,12.77048,-9.55033,11.945666,1,1,0,0.3079,0.3079,1954.3608,1954.3608
122,R-002_Plot-016,2022-04-05,50m,HONDIA,280,R2,201,0.13583572,126.272804,0.17992371,16.699419,-11.773436,10.48193,-7.262168,9.531597,0.9996219,0.994857834,0.476586731,0.2624,0.2625,1501.8843,1502.2783
492,R-003_Plot-037,2022-05-03,50m,HONDIA,280,R3,307,0.13239901,135.62094,0.29049134,17.15343,-14.728787,11.149103,-9.713013,10.471846,1,1,0,0.3525,0.3525,1853.0813,1853.0813
124,R-002_Plot-016,2022-06-02,50m,HONDIA,280,R2,201,0.17221133,138.71422,0.15989232,20.382433,-10.750936,8.339655,-7.5666018,8.736062,1,0.996937387,0.306261343,0.2049,0.2049,1224.876,1224.876
125,R-002_Plot-016,2022-03-22,50m,HONDIA,280,R2,201,0.2021538,108.91532,0.08790082,23.430674,-8.033118,9.651472,-4.7974596,10.074659,0.984875983,0.879953116,10.65340909,0.1007,0.1024,1015.8305,1025.459
126,R-002_Plot-016,2022-04-19,50m,HONDIA,280,R2,201,0.10887221,138.02652,0.35829705,14.161216,-14.306479,10.396281,-8.652128,8.895064,1,1,0,0.4148,0.4148,1766.33,1766.33
511,R-003_Plot-038,2022-05-03,50m,MARCOPOLO,140,R3,308,0.14965531,132.47664,0.17661774,18.080688,-11.410978,9.486462,-7.459745,9.174574,1,0.994290684,0.570931639,0.2334,0.2334,1381.3958,1381.3958
128,R-002_Plot-016,2022-03-09,30m,HONDIA,280,R2,201,0.27048233,68.627625,0.0967837,30.597168,-4.711687,10.840566,-0.84042007,11.876683,0.607339856,0.301105968,50.42216238,0.022,0.051,701.6308,918.1773
129,R-002_Plot-017,2022-01-19,15m,BOLOGNA,560,R2,202,0.3296838,43.54881,0.09897137,36.742203,-2.6133013,11.967282,2.3652654,13.495144,0.186567604,0.033904823,81.82705773,-0.0213,0.0139,491.0702,680.9083
516,R-003_Plot-039,2022-02-03,30m,BOLOGNA,560,R3,309,0.3090715,33.87551,0.12326032,34.358597,-0.62250304,12.423092,5.0377455,13.263808,0.015151515,0.000287081,98.10526316,-0.0486,0.0062,347.1367,704.1544
525,R-003_Plot-039,2022-05-03,50m,BOLOGNA,560,R3,309,0.14230599,106.49202,0.23333436,18.162514,-12.250302,13.991411,-7.1472735,12.424381,0.99977314,0.994820024,0.495423947,0.2116,0.2117,1806.3406,1806.4952
531,R-001_Plot-004,2022-02-03,30m,BOLOGNA,70,R1,104,0.31719208,30.425766,0.12630367,35.1476,0.15685797,12.668259,6.209053,13.479257,0.002445508,0.000191388,92.17391304,-0.0589,0.0074,267.905,539.3103
133,R-002_Plot-017,2022-03-09,15m,BOLOGNA,560,R2,202,0.22476692,96.908936,0.121174276,26.451189,-8.601289,11.924183,-4.8490305,12.705672,0.827197088,0.629720401,23.87299116,0.1255,0.1558,1226.6484,1376.4329
134,R-002_Plot-017,2022-01-19,30m,BOLOGNA,560,R2,202,0.35853317,42.97524,0.11466855,40.052006,-2.5760672,13.807572,3.322398,15.780143,0.101828496,0.005127921,94.96415933,-0.0266,0.009,605.547,913.3539
546,R-003_Plot-040,2022-02-03,30m,BOLOGNA,35,R3,310,0.351699,28.590994,0.10599589,38.69002,0.09149345,12.322241,6.1869464,13.627255,0.000850611,0,100,-0.0539,0.0032,198.3423,537.1875
543,R-001_Plot-004,2022-05-03,50m,BOLOGNA,70,R1,104,0.17998202,123.30209,0.16794848,22.9761,-14.6692,13.479936,-10.355997,13.967422,0.959467635,0.904340593,5.745586381,0.2487,0.261,2009.8302,2061.8687
137,R-002_Plot-017,2022-04-05,50m,BOLOGNA,560,R2,202,0.07718107,126.235916,0.18358225,-8.033344,-7.1292114,5.8459535,-3.0624774,4.157601,0.999281609,0.997693587,0.158916342,0.2715,0.2715,871.5614,871.5614
556,R-003_Plot-040,2022-05-03,50m,BOLOGNA,35,R3,310,0.2728496,71.33818,0.19158089,32.378353,-7.4571185,16.902674,-1.952039,18.117367,0.673396854,0.452245917,32.84110051,0.0504,0.0972,1470.8764,1698.8411
139,R-002_Plot-017,2022-06-02,50m,BOLOGNA,560,R2,202,0.22793253,33.66105,0.18882686,25.514326,0.35669407,12.7930565,5.715336,11.847089,0.015539927,0.000491531,96.83698297,-0.0767,0.0076,385.9184,595.073
140,R-002_Plot-017,2022-04-19,50m,BOLOGNA,560,R2,202,0.09715284,118.49033,0.24263835,12.382791,-12.225571,39.002476,-6.3286815,8.793636,1,0.999432849,0.056715064,0.3238,0.3238,1655.6295,1655.6295
574,R-003_Plot-041,2022-02-03,30m,HONDIA,560,R3,311,0.29941103,37.358418,0.10388178,33.251244,-1.5346789,11.181379,3.2882545,12.067059,0.069867092,0.006475279,90.73200426,-0.0339,0.0098,354.1423,617.2286
142,R-002_Plot-017,2022-03-09,30m,BOLOGNA,560,R2,202,0.20832412,96.37495,0.119517565,24.34869,-7.8763633,11.11492,-4.2136765,11.470554,0.853073519,0.661344716,22.47506201,0.1124,0.1342,1109.9501,1229.9772
143,R-002_Plot-017,2022-03-22,50m,BOLOGNA,560,R2,202,0.13288896,117.78438,0.10772842,15.223024,-8.2135725,8.444254,-4.483314,7.3075833,0.99992438,0.957879613,4.204794676,0.1536,0.1536,989.7081,989.738
570,R-003_Plot-041,2022-05-03,50m,HONDIA,560,R3,311,0.12325481,130.79512,0.24008733,15.481478,-12.848772,10.570969,-7.859652,9.317215,1,1,0,0.3102,0.3102,1615.5473,1615.5473
145,R-002_Plot-018,2022-01-19,15m,MARCOPOLO,140,R2,203,0.33165902,44.374363,0.09531593,36.94123,-2.7433503,11.817605,2.1380274,13.393867,0.14754403,0.015091298,89.77166444,-0.0205,0.0088,490.175,664.4428
588,R-003_Plot-042,2022-02-03,30m,MARCOPOLO,280,R3,312,0.30270806,39.238388,0.10257149,33.666664,-1.8470607,11.274236,2.9476573,12.266938,0.061371611,0.002445508,96.01524602,-0.0307,0.0065,389.5762,633.5915
147,R-002_Plot-018,2022-03-09,15m,MARCOPOLO,140,R2,203,0.28092983,71.62414,0.10103381,31.933296,-5.287472,11.530842,-1.2652333,12.827172,0.628244758,0.319066334,49.21305272,0.0291,0.0593,802.7789,1010.4586
148,R-002_Plot-018,2022-01-19,30m,MARCOPOLO,140,R2,203,0.37355462,40.02054,0.108305275,41.5049,-2.1503816,13.658716,3.8873205,15.747214,0.050207427,0.003132189,93.76150166,-0.0311,0.0077,526.6511,835.575
603,R-003_Plot-043,2022-02-03,30m,BOLOGNA,140,R3,313,0.31849217,36.637833,0.10181612,35.32904,-1.4907088,11.566474,3.5972695,12.717104,0.018383838,0,100,-0.0355,0.0047,354.4013,719.1296
585,R-003_Plot-042,2022-05-03,50m,MARCOPOLO,280,R3,312,0.12224382,127.77451,0.18440801,14.692875,-10.899033,9.468417,-6.3498745,8.131143,1,1,0,0.2569,0.2569,1331.6695,1331.6695
151,R-002_Plot-018,2022-04-05,50m,MARCOPOLO,140,R2,203,0.12661932,117.3075,0.11618239,14.489268,-8.319753,8.522086,-4.445254,7.17095,0.988921658,0.936441319,5.306824699,0.1857,0.188,1006.284,1010.7669
599,R-003_Plot-043,2022-05-03,50m,BOLOGNA,140,R3,313,0.14725035,113.71226,0.19921792,18.855816,-13.109606,13.589868,-8.133256,12.519735,0.998071688,0.985669994,1.242565443,0.2402,0.2407,1855.1877,1856.7068
153,R-002_Plot-018,2022-06-02,50m,MARCOPOLO,140,R2,203,0.1875781,74.96096,0.14070004,21.37474,-5.108875,10.438443,-1.4043459,9.880249,0.91969147,0.307433454,66.57210985,0.0322,0.0367,792.6238,808.7486
617,R-003_Plot-044,2022-02-03,30m,MARCOPOLO,35,R3,314,0.33074465,33.491535,0.09625763,36.5244,-1.0718123,11.409475,4.12655,12.642691,0.00394471,0,100,-0.0396,0.0027,281.7878,639.6092
623,R-003_Plot-044,2022-05-03,50m,MARCOPOLO,35,R3,314,0.28925806,64.89436,0.17098898,33.750202,-6.0887537,16.041754,-0.5381561,17.438042,0.600877193,0.400143678,33.40674553,0.0392,0.0982,1239.6811,1481.6939
632,R-003_Plot-045,2022-02-03,30m,HONDIA,70,R3,315,0.3290147,33.697334,0.09322047,36.31638,-1.1561811,11.180938,3.906771,12.402211,0.006368953,0.00020202,96.82804674,-0.038,0.0027,275.7695,497.621
157,R-002_Plot-018,2022-03-09,30m,MARCOPOLO,140,R2,203,0.28023064,57.31175,0.10001224,31.536098,-3.8267112,11.039655,0.32093728,12.064126,0.467472351,0.167816984,64.10119577,0.0031,0.0359,611.2724,863.7101
158,R-002_Plot-018,2022-03-22,50m,MARCOPOLO,140,R2,203,0.23874152,75.59454,0.0946663,27.007761,-4.940726,9.948146,-1.4415628,10.5219145,0.866530551,0.337454628,61.05681124,0.0247,0.0313,686.5478,722.6102
159,R-002_Plot-018,2022-04-19,50m,MARCOPOLO,140,R2,203,0.11440519,124.432816,0.19914955,14.056123,-11.525867,10.403994,-6.5000534,8.573047,0.991719601,0.971566848,2.032101872,0.2781,0.2807,1469.9465,1476.5877
637,R-003_Plot-045,2022-05-03,50m,HONDIA,70,R3,315,0.16279528,135.93596,0.26456356,21.169004,-16.073862,12.1426525,-11.669758,12.598038,1,0.997996068,0.200393224,0.3338,0.3338,2058.3347,2058.3347
646,R-004_Plot-046,2022-02-03,30m,HONDIA,35,R4,401,0.33356762,35.25303,0.10012311,36.92423,-1.3024575,11.801184,4.013232,13.1257105,0.005188729,4.25E-05,99.18032787,-0.0377,0.0024,335.0245,669.9385
162,R-002_Plot-019,2022-03-09,15m,BOLOGNA,140,R2,204,0.27438033,75.44204,0.11004323,31.416342,-5.9233584,12.034593,-1.8413986,13.319315,0.679055073,0.380780214,43.92498801,0.0375,0.0659,914.6827,1130.8159
163,R-002_Plot-019,2022-01-19,30m,BOLOGNA,140,R2,204,0.3645306,39.73534,0.10661584,40.50321,-2.0756125,13.277882,3.7807918,15.215108,0.052812965,0.003474051,93.42197341,-0.0312,0.0081,499.282,835.3921
661,R-004_Plot-047,2022-02-03,30m,MARCOPOLO,560,R4,402,0.2925812,45.981453,0.11253452,32.81537,-2.7351885,11.817967,2.0192986,12.815132,0.170217969,0.003083466,98.18851896,-0.0202,0.0081,539.0789,736.3283
655,R-004_Plot-046,2022-05-03,50m,HONDIA,35,R4,401,0.19750802,122.118675,0.15258116,25.104925,-15.007601,14.0351095,-10.8925,15.0527115,0.968428615,0.923396854,4.649982431,0.2417,0.2505,2068.2568,2098.7746
166,R-002_Plot-019,2022-04-05,50m,BOLOGNA,140,R2,204,0.13802885,102.46855,0.15323848,16.001535,-7.857225,9.865659,-3.9174252,8.445927,0.980111918,0.864640048,11.78149834,0.1474,0.1503,1061.5288,1064.0743
167,R-002_Plot-019,2022-01-19,15m,BOLOGNA,140,R2,204,0.328101,44.24998,0.09065366,36.495605,-2.714647,11.398822,1.9823507,12.911357,0.168977648,0.017061889,89.90287245,-0.0195,0.0092,459.1685,626.985
675,R-004_Plot-048,2022-02-03,30m,BOLOGNA,70,R4,403,0.33138433,33.145588,0.101897,36.627792,-0.91800475,11.756977,4.4855356,12.976598,0.002232855,0,100,-0.0425,0.001,290.8692,664.1905
670,R-004_Plot-047,2022-05-03,50m,MARCOPOLO,560,R4,402,0.119812466,116.792145,0.17796928,14.642227,-10.940118,10.899096,-6.0617256,9.023442,0.999168179,0.996748336,0.242185726,0.2437,0.2439,1442.0238,1442.3462
689,R-004_Plot-049,2022-02-03,30m,BOLOGNA,560,R4,404,0.2953663,42.22195,0.10446322,32.941643,-2.2234838,11.2817,2.4471495,12.235735,0.135055821,0.013067517,90.32435837,-0.0251,0.0111,441.2875,672.0497
171,R-002_Plot-019,2022-03-09,30m,BOLOGNA,140,R2,204,0.27191198,65.663284,0.11470038,30.94557,-4.8023095,11.899176,-0.5391265,12.934085,0.586015097,0.236891464,59.57587702,0.0169,0.0454,792.5893,1028.1767
172,R-002_Plot-019,2022-03-22,50m,BOLOGNA,140,R2,204,0.24212672,66.87737,0.11906749,27.55029,-4.661576,11.181056,-0.66778576,11.673363,0.738392317,0.201262855,72.74310001,0.0153,0.0286,748.7889,824.5722
173,R-002_Plot-019,2022-04-19,50m,BOLOGNA,140,R2,204,0.116916366,112.15026,0.22373527,14.659128,-11.62259,39.742817,-6.353643,9.870215,0.99066092,0.953871748,3.713598718,0.2577,0.2604,1600.087,1607.6596
685,R-004_Plot-048,2022-05-03,50m,BOLOGNA,70,R4,403,0.15946294,114.23225,0.18347871,20.310316,-13.234632,13.634189,-8.487906,13.064626,0.995462795,0.956253781,3.93877241,0.2287,0.2299,1871.1509,1874.7687
704,R-004_Plot-049,2022-05-03,50m,BOLOGNA,560,R4,404,0.12414768,119.68928,0.2003671,15.986024,-13.197165,12.532929,-7.854693,10.786253,1,0.999470659,0.052934059,0.3053,0.3053,1795.0527,1795.0527
176,R-002_Plot-019,2022-06-02,50m,BOLOGNA,140,R2,204,0.21687198,47.084496,0.20401627,24.849607,-2.4117327,13.69586,2.7250412,12.854458,0.274841198,0.054257411,80.25863255,-0.0291,0.0298,750.0769,893.6454
705,R-001_Plot-005,2022-02-03,30m,MARCOPOLO,560,R1,105,0.29318294,34.27516,0.12234974,32.594482,-0.72709197,11.906618,4.584324,12.527706,0.029930888,0.001063264,96.44760213,-0.0473,0.0069,336.5243,644.5488
178,R-001_Plot-002,2022-06-02,50m,MARCOPOLO,140,R1,102,0.13503331,122.98512,0.11254567,15.529468,-8.58606,8.310758,-4.875744,7.3383255,0.995235935,0.983363581,1.192918471,0.1868,0.1868,1019.0661,1019.3089
719,R-001_Plot-005,2022-05-03,50m,MARCOPOLO,560,R1,105,0.14184372,112.15121,0.16740263,17.31158,-10.708857,11.421775,-6.2235227,10.238689,0.934777677,0.838588929,10.29001335,0.2153,0.2322,1452.4951,1491.9458
736,R-004_Plot-050,2022-05-03,50m,HONDIA,280,R4,405,0.1305477,135.36926,0.2736923,16.639912,-13.923955,10.651373,-9.017447,9.873287,1,1,0,0.3357,0.3357,1732.7305,1732.7305
721,R-004_Plot-050,2022-02-03,30m,HONDIA,280,R4,405,0.3238889,31.91554,0.10482526,35.78304,-0.61425215,11.667778,4.803013,12.725755,0.012865497,0.000170122,98.67768595,-0.0458,0.0057,263.3539,641.843
746,R-004_Plot-051,2022-02-03,30m,MARCOPOLO,140,R4,406,0.33827934,29.232544,0.110563934,37.295757,0.0722627,12.2873335,6.0654173,13.417736,0.00148857,2.13E-05,98.57142857,-0.0546,0.006,217.107,582.1429
183,R-001_Plot-002,2022-04-05,50m,MARCOPOLO,140,R1,102,0.1265903,106.45651,0.19118744,15.174085,-9.534029,11.043601,-4.969001,9.142846,0.987825166,0.938672111,4.97588609,0.2049,0.2078,1315.6628,1316.974
184,R-001_Plot-002,2022-01-19,15m,MARCOPOLO,140,R1,102,0.3509682,32.12032,0.100113034,38.705944,-0.7571028,12.120215,4.958491,13.575399,0.036714432,0.005446262,85.16588153,-0.0445,0.0103,277.614,581.1561
751,R-004_Plot-051,2022-05-03,50m,MARCOPOLO,140,R4,406,0.15442541,121.82865,0.13094038,18.685081,-10.968136,10.495023,-6.904147,10.025541,0.994441924,0.961925287,3.269837649,0.2041,0.2053,1398.6131,1400.1217
186,R-001_Plot-002,2022-04-19,50m,MARCOPOLO,140,R1,102,0.12163714,123.58781,0.21118426,15.465448,-12.863996,11.680244,-7.634806,10.020685,0.998487598,0.987598306,1.090578613,0.2974,0.2978,1695.0034,1696.324
187,R-001_Plot-002,2022-03-09,15m,MARCOPOLO,140,R1,102,0.27171648,62.5277,0.10701859,30.750233,-4.3194003,11.341153,-0.17153752,12.306108,0.480538812,0.288083357,40.04992936,0.0206,0.0819,698.4698,1085.1681
188,R-001_Plot-002,2022-03-22,50m,MARCOPOLO,140,R1,102,0.21068627,69.708885,0.1545561,24.26072,-5.132654,11.907355,-0.96547616,11.70329,0.703607078,0.318171506,54.77994519,0.0334,0.0606,889.8539,1009.7058
760,R-004_Plot-052,2022-02-03,30m,MARCOPOLO,70,R4,407,0.34514537,28.740585,0.11513376,38.05085,0.32751215,12.72529,6.6470714,13.907603,0.000382775,0,100,-0.0581,0.0025,215.9384,650.2778
766,R-004_Plot-052,2022-05-03,50m,MARCOPOLO,70,R4,407,0.20464383,108.329285,0.12550002,24.600693,-10.451819,12.126749,-6.652164,12.734257,0.924568966,0.855565638,7.463296937,0.1507,0.1663,1450.5844,1491.1356
191,R-001_Plot-002,2022-01-19,30m,MARCOPOLO,140,R1,102,0.342496,36.0403,0.1403119,38.288937,-0.838982,14.647122,5.929073,16.039265,0.017397973,0.00110874,93.62719065,-0.05,0.0096,506.7453,917.5
192,R-001_Plot-002,2022-03-09,30m,MARCOPOLO,140,R1,102,0.25027892,65.21903,0.119957566,28.484495,-4.5696015,11.464482,-0.4485261,12.078069,0.557178627,0.281508995,49.47598833,0.0221,0.0642,756.9055,1008.8452
774,R-004_Plot-053,2022-02-03,30m,HONDIA,140,R4,408,0.3290169,27.46803,0.10917997,36.20592,0.40107116,11.846892,6.2415795,12.780818,0.001148325,2.13E-05,98.14814815,-0.0583,0.0021,160.0611,441.6818
788,R-004_Plot-054,2022-02-03,30m,BOLOGNA,280,R4,409,0.31905124,30.566257,0.11710751,35.292854,-0.07806847,12.197827,5.7075586,13.086007,0.004327485,0,100,-0.0545,0.0036,253.6799,658.9189
783,R-004_Plot-053,2022-05-03,50m,HONDIA,140,R4,408,0.1439213,142.41316,0.32017928,18.565887,-15.399023,10.289516,-10.860149,10.370638,1,1,0,0.3686,0.3686,1862.9112,1862.9112
196,R-002_Plot-020,2022-03-09,15m,MARCOPOLO,35,R2,205,0.30907613,50.678986,0.10142422,34.663544,-3.3851922,11.776642,1.2349082,13.1544075,0.334358187,0.098413592,70.56641775,-0.0083,0.0301,588.1574,897.0666
197,R-002_Plot-020,2022-01-19,30m,MARCOPOLO,35,R2,205,0.37604365,34.144524,0.11262417,41.586414,-0.93222195,13.721378,5.5784564,15.601136,0.010034094,0.000877752,91.25230203,-0.0444,0.0096,393.6036,812.4311
198,R-002_Plot-020,2022-01-19,15m,MARCOPOLO,35,R2,205,0.34367248,38.99436,0.09540284,38.09972,-2.0048547,11.926879,3.190313,13.523495,0.067995481,0.007161099,89.46827222,-0.0294,0.0079,406.5244,592.0877
814,R-004_Plot-055,2022-02-03,30m,BOLOGNA,140,R4,410,0.32638773,28.214615,0.10517532,35.924767,0.12684974,11.5758505,5.7430615,12.524237,0.002126528,0.000170122,92,-0.0546,0.0055,172.7772,533.875
798,R-004_Plot-054,2022-05-03,50m,BOLOGNA,280,R4,409,0.14401998,116.12583,0.20269555,18.685081,-13.808635,13.75147,-8.69638,12.653228,0.999092559,0.994744404,0.435210415,0.2577,0.2579,1945.4586,1946.4954
829,R-004_Plot-056,2022-02-03,30m,MARCOPOLO,35,R4,411,0.3333427,28.705107,0.097545564,36.650715,-0.17295589,11.342502,5.2847834,12.434769,0.004837852,0.001063264,78.02197802,-0.05,0.015,175.8207,550.3516
202,R-002_Plot-020,2022-03-09,30m,MARCOPOLO,35,R2,205,0.31738782,40.11618,0.10996586,35.389236,-1.9610212,12.168484,3.247739,13.39692,0.138241354,0.022470457,83.74548857,-0.0296,0.0217,456.3147,914.8299
203,R-002_Plot-020,2022-03-22,50m,MARCOPOLO,35,R2,205,0.3320501,35.393192,0.10209119,36.77643,-1.284972,11.882998,4.0654316,13.185418,0.039473684,0.000529341,98.65900383,-0.0364,0.005,343.1759,732.433
204,R-002_Plot-020,2022-04-19,50m,MARCOPOLO,35,R2,205,0.22662733,71.86929,0.19171,26.774723,-6.5114503,14.6615715,-1.6110725,14.74131,0.683567756,0.482645191,29.39321865,0.0503,0.1009,1234.2432,1451.3413
812,R-004_Plot-055,2022-05-03,50m,BOLOGNA,140,R4,410,0.15388046,123.38279,0.18987131,19.822052,-14.296689,13.06536,-9.521064,12.635984,1,0.992211131,0.778886872,0.2711,0.2711,1938.4795,1938.4795
826,R-004_Plot-056,2022-05-03,50m,MARCOPOLO,35,R4,411,0.27933064,87.8575,0.14483082,33.119976,-9.465641,15.190234,-4.994218,17.105667,0.806828494,0.63399879,21.42087258,0.0873,0.1173,1536.6428,1674.0283
207,R-002_Plot-020,2022-06-02,50m,MARCOPOLO,35,R2,205,0.21875502,80.108826,0.09165996,24.6872,-4.9770064,9.275576,-1.6998817,9.543782,0.878062613,0.44608288,49.19691685,0.0336,0.0411,660.884,699.8739
208,R-002_Plot-020,2022-04-05,50m,MARCOPOLO,35,R2,205,0.27895835,40.025616,0.16214424,31.536098,-1.4028213,13.922087,4.4707627,14.312611,0.247844828,0.061290079,75.27078566,-0.037,0.0312,588.9266,952.2907
209,R-002_Plot-021,2022-01-19,30m,HONDIA,70,R2,206,0.37414888,36.45616,0.11674917,41.519302,-1.3519834,14.086322,5.1642113,16.040323,0.015910414,0.001496799,90.59233449,-0.0408,0.009,472.315,813.9646
841,R-004_Plot-057,2022-02-03,30m,HONDIA,70,R4,412,0.33381042,30.20427,0.09839779,36.765022,-0.44334507,11.475152,4.9929285,12.629179,0.00221159,0,100,-0.0473,0.0039,214.3263,692.7512
211,R-002_Plot-021,2022-03-09,15m,HONDIA,70,R2,206,0.30147406,52.01738,0.10337216,33.86541,-3.4971266,11.720074,1.0511934,13.004038,0.356246274,0.121928198,65.77418305,-0.0046,0.0389,604.7835,943.0727
212,R-002_Plot-021,2022-01-19,15m,HONDIA,70,R2,206,0.34272265,37.844494,0.10080308,38.01278,-1.772942,12.209692,3.6172087,13.757727,0.055612594,0.01145923,79.39454094,-0.0328,0.0129,403.8767,598.7523
852,R-004_Plot-058,2022-02-03,30m,MARCOPOLO,280,R4,413,0.32829985,31.562675,0.09188807,36.15927,-0.8332519,10.988339,4.2368145,12.133824,0.015715045,0.000318979,97.97023004,-0.0412,0.0048,226.4485,546.7185
840,R-004_Plot-057,2022-05-03,50m,HONDIA,70,R4,412,0.1832617,142.79301,0.32146156,24.23131,-18.632982,12.303041,-14.770667,13.897729,1,1,0,0.3688,0.3688,2358.3002,2358.3002
877,R-004_Plot-059,2022-02-03,30m,BOLOGNA,35,R4,414,0.35177502,31.220316,0.09817302,38.743057,-0.61824244,11.967982,5.0778255,13.400517,0.001658692,0,100,-0.0448,0.0029,250.7897,754.391
216,R-002_Plot-021,2022-03-09,30m,HONDIA,70,R2,206,0.31270674,41.43282,0.112900734,34.9404,-2.1574934,12.253979,3.0119884,13.4498825,0.165913648,0.025944508,84.36264409,-0.0271,0.022,488.897,927.7696
217,R-002_Plot-021,2022-03-22,50m,HONDIA,70,R2,206,0.31294975,42.437477,0.11539048,35.02592,-2.3111277,12.47274,2.9089408,13.700603,0.199523593,0.010700242,94.63710442,-0.025,0.0136,520.9014,834.3993
218,R-002_Plot-021,2022-04-19,50m,HONDIA,70,R2,206,0.18939893,121.576225,0.15444589,24.113243,-14.748117,13.87898,-10.516602,14.615542,0.980376588,0.94657441,3.447876895,0.2314,0.2368,2037.0926,2059.8814
858,R-004_Plot-058,2022-05-03,50m,MARCOPOLO,280,R4,413,0.15270181,127.20605,0.18905199,19.230778,-13.386565,11.671319,-8.907497,11.337709,1,1,0,0.2706,0.2706,1730.9895,1730.9895
220,R-002_Plot-021,2022-04-05,50m,HONDIA,70,R2,206,0.24215133,67.87896,0.15561044,28.046915,-5.4461884,13.235313,-0.8457615,13.681627,0.674228675,0.372391107,44.76783311,0.0287,0.0641,996.4544,1190.6082
880,R-004_Plot-059,2022-05-03,50m,BOLOGNA,35,R4,414,0.2305472,109.559204,0.15226692,28.708038,-13.805727,15.320669,-9.700428,16.887003,0.909444949,0.802442529,11.76568411,0.1707,0.1916,2033.7719,2131.4063
887,R-001_Plot-006,2022-02-03,30m,HONDIA,280,R1,106,0.31470576,29.997648,0.11962944,34.805424,0.10600941,12.178324,5.909745,12.966659,0.004029771,0.000382775,90.50131926,-0.057,0.0071,239.9417,609.0633
