"","Genotype","MeanDecreaseAccuracy","MeanDecreaseGini","date","alt","PC","mtry"
"338","Lightness",0.018546150663466,3.38676780538096,"2022-05-26","50m",0,4
"339","a.",-0.00492395858494566,1.70758057055811,"2022-05-26","50m",0,4
"340","b.",-0.00324748342094781,1.78864338493375,"2022-05-26","50m",0,4
"341","u.",-0.00534061098177035,1.6057374340066,"2022-05-26","50m",0,4
"342","v.",-0.00126622020764267,2.1927988273149,"2022-05-26","50m",0,4
"343","GA",0.0180021695546942,3.9769363499955,"2022-05-26","50m",0,4
"344","GGA",0.00513636611707193,2.44646341334908,"2022-05-26","50m",0,4
"345","CSI",0.00462363739687572,2.29684146636163,"2022-05-26","50m",0,4
"346","NGRDI",-0.00489648740324302,1.63258163875256,"2022-05-26","50m",0,4
"347","NGRDIveg",-0.00564630499415632,1.56767094316033,"2022-05-26","50m",0,4
"348","TGI",0.00452529581043983,2.63380666142111,"2022-05-26","50m",0,4
"349","TGIveg",0.00421084951757983,2.56195182935764,"2022-05-26","50m",0,4
"350","PC1",-0.0130274414379836,11.8111660511438,"2022-05-26","50m",3,1
"351","PC2",-0.00323747591896743,11.8889351076977,"2022-05-26","50m",3,1
"352","PC3",0.0426436335169447,13.7438238411602,"2022-05-26","50m",3,1
"353","Genotype",-0.00176727000262267,0.400085500239969,"2022-05-26","30m",0,4
"354","Intensity",-0.00288676423774398,2.68651324068998,"2022-05-26","30m",0,4
"355","Hue",0.00385721059595794,2.30857128364194,"2022-05-26","30m",0,4
"356","Saturation",0.00244451140299404,3.57087221935699,"2022-05-26","30m",0,4
"357","Lightness",-0.00710804589989811,2.48574305652306,"2022-05-26","30m",0,4
"358","a.",-0.00280768126759646,2.17254925387733,"2022-05-26","30m",0,4
"359","b.",-0.00111443109260581,2.7126257748369,"2022-05-26","30m",0,4
"360","u.",-0.000756708407915503,2.37788700391079,"2022-05-26","30m",0,4
"361","v.",-0.00458215934272874,1.83133321000169,"2022-05-26","30m",0,4
"362","GA",0.00849682903797721,3.72485547105379,"2022-05-26","30m",0,4
"363","GGA",0.011103064522337,2.91988397840126,"2022-05-26","30m",0,4
"364","CSI",0.00189728349736143,2.53201428421349,"2022-05-26","30m",0,4
"365","NGRDI",-0.00408976673742793,1.42533043894323,"2022-05-26","30m",0,4
"366","NGRDIveg",-0.00387270612591369,1.5513538728361,"2022-05-26","30m",0,4
"367","TGI",-0.00497939083418489,2.38908464797852,"2022-05-26","30m",0,4
"368","TGIveg",-0.00562657979546814,2.28557176349506,"2022-05-26","30m",0,4
"369","PC1",-0.0151408569310919,11.6785969517425,"2022-05-26","30m",3,1
"370","PC2",-0.0193183117741804,12.4938900833266,"2022-05-26","30m",3,1
"371","PC3",0.017952952442967,13.2099462982664,"2022-05-26","30m",3,1
"372","Genotype",-0.0002906552949974,0.107543275272659,"2022-05-26","15-30-50m",0,6
"373","Intensity_15m",-0.000988749469783592,0.813557931197506,"2022-05-26","15-30-50m",0,6
"374","Hue_15m",-0.000103707786574862,0.636048155371523,"2022-05-26","15-30-50m",0,6
"375","Saturation_15m",0.000419852289317897,0.918636587621547,"2022-05-26","15-30-50m",0,6
"376","Lightness_15m",-0.001360515724946,0.763843479141286,"2022-05-26","15-30-50m",0,6
"377","a._15m",-0.000649833362162882,0.573558702063173,"2022-05-26","15-30-50m",0,6
"378","b._15m",-0.000550502514431172,0.591723701078299,"2022-05-26","15-30-50m",0,6
"379","u._15m",-0.000688137123290104,0.504355872365177,"2022-05-26","15-30-50m",0,6
"380","v._15m",-0.00101532888366177,0.651997438612877,"2022-05-26","15-30-50m",0,6
"381","GA_15m",0.00256942192378597,1.15949815476599,"2022-05-26","15-30-50m",0,6
"382","GGA_15m",0.000700424770709466,0.665108518100141,"2022-05-26","15-30-50m",0,6
"383","CSI_15m",-0.000102638243033047,0.663117385707153,"2022-05-26","15-30-50m",0,6
"384","NGRDI_15m",-0.000884715172467562,0.485569317012095,"2022-05-26","15-30-50m",0,6
"385","NGRDIveg_15m",-0.000868474604470028,0.486505754919157,"2022-05-26","15-30-50m",0,6
"386","TGI_15m",-0.00104341687234708,0.892130263740131,"2022-05-26","15-30-50m",0,6
"387","TGIveg_15m",-0.00203652039814928,0.716281810986924,"2022-05-26","15-30-50m",0,6
"388","Intensity_50m",0.0130714394123772,2.02806131636317,"2022-05-26","15-30-50m",0,6
"389","Hue_50m",-0.00121236630044848,0.527831517410785,"2022-05-26","15-30-50m",0,6
"390","Saturation_50m",0.000217540775776474,1.04319878028641,"2022-05-26","15-30-50m",0,6
"391","Lightness_50m",0.00276933144659292,1.28188077852101,"2022-05-26","15-30-50m",0,6
"392","a._50m",-0.00120124241083993,0.607979728220805,"2022-05-26","15-30-50m",0,6
"393","b._50m",-0.00165275037716355,0.622780568166952,"2022-05-26","15-30-50m",0,6
"394","u._50m",-0.00155581021214767,0.524755390533121,"2022-05-26","15-30-50m",0,6
"395","v._50m",-0.000665113922406694,0.929080659200625,"2022-05-26","15-30-50m",0,6
"396","GA_50m",0.0123833848370039,1.89145585066831,"2022-05-26","15-30-50m",0,6
"397","GGA_50m",0.00272302210650359,0.964268492825448,"2022-05-26","15-30-50m",0,6
"398","CSI_50m",0.000907204824086637,0.766075446355466,"2022-05-26","15-30-50m",0,6
"399","NGRDI_50m",-0.00102233319999574,0.565756572245443,"2022-05-26","15-30-50m",0,6
"400","NGRDIveg_50m",-0.00142959143337929,0.590143518823878,"2022-05-26","15-30-50m",0,6
"401","TGI_50m",-0.00132642503609222,0.894744366129972,"2022-05-26","15-30-50m",0,6
"402","TGIveg_50m",-0.000890331731952407,0.808517866672436,"2022-05-26","15-30-50m",0,6
"403","Intensity_30m",0.000516528528485319,1.01564236688911,"2022-05-26","15-30-50m",0,6
"404","Hue_30m",0.000239471106509739,0.687818107701227,"2022-05-26","15-30-50m",0,6
"405","Saturation_30m",0.000901159419961142,1.19541758291866,"2022-05-26","15-30-50m",0,6
"406","Lightness_30m",-0.000470727177841526,1.0372690696961,"2022-05-26","15-30-50m",0,6
"407","a._30m",-0.00184034387752957,0.724804134994535,"2022-05-26","15-30-50m",0,6
"408","b._30m",-0.000944629322906345,0.754820007761775,"2022-05-26","15-30-50m",0,6
"409","u._30m",-0.00229357932546955,0.796034467339798,"2022-05-26","15-30-50m",0,6
"410","v._30m",-0.00146418416924306,0.671952676464193,"2022-05-26","15-30-50m",0,6
"411","GA_30m",-0.000284604290924523,1.14480301616234,"2022-05-26","15-30-50m",0,6
"412","GGA_30m",0.000768491662537968,0.766599794658468,"2022-05-26","15-30-50m",0,6
"413","CSI_30m",0.000167626566460864,0.729494982758494,"2022-05-26","15-30-50m",0,6
"414","NGRDI_30m",-0.00099993576684753,0.443538761643618,"2022-05-26","15-30-50m",0,6
"415","NGRDIveg_30m",-0.00111907542032458,0.502450329328664,"2022-05-26","15-30-50m",0,6
"416","TGI_30m",-0.00147556738042174,1.14445520635877,"2022-05-26","15-30-50m",0,6
"417","TGIveg_30m",-0.000470382051773625,1.08445062827818,"2022-05-26","15-30-50m",0,6
"418","PC1",-0.0138864466852602,6.48017693627498,"2022-05-26","15-30-50m",5,2
"419","PC2",-0.0132762042153716,7.01691113658061,"2022-05-26","15-30-50m",5,2
"420","PC3",0.00738872479503717,8.69076820613168,"2022-05-26","15-30-50m",5,2
"421","PC4",1.58681285361852e-05,8.72770248785599,"2022-05-26","15-30-50m",5,2
"422","PC5",-0.00970698005912668,6.45503289982295,"2022-05-26","15-30-50m",5,2
"423","Genotype",0.00267041508632705,0.220248282444676,"2022-03-22","50m",0,4
"424","Intensity",0.101703376159153,4.52004520397635,"2022-03-22","50m",0,4
"425","Hue",0.0709934320347174,3.12578747425397,"2022-03-22","50m",0,4
"426","Saturation",0.00346589477941779,0.47340637546476,"2022-03-22","50m",0,4
"427","Lightness",0.0961112199519198,4.43092477148804,"2022-03-22","50m",0,4
"428","a.",0.0536415977548798,2.33931108694962,"2022-03-22","50m",0,4
"429","b.",-0.000235305176120898,0.349058177205808,"2022-03-22","50m",0,4
"430","u.",0.0502366681773081,2.13407036438807,"2022-03-22","50m",0,4
"431","v.",0.035151536286921,1.70390176508399,"2022-03-22","50m",0,4
"432","GA",0.10366675345621,4.8686224654304,"2022-03-22","50m",0,4
"433","GGA",0.0612613665378834,2.59380675689611,"2022-03-22","50m",0,4
"434","CSI",0.0555197319985321,2.37300902046014,"2022-03-22","50m",0,4
"435","NGRDI",0.060313651284702,2.43266182148531,"2022-03-22","50m",0,4
"436","NGRDIveg",0.0511583737701181,2.19622353639641,"2022-03-22","50m",0,4
"437","TGI",0.0645628185389418,3.24037084000453,"2022-03-22","50m",0,4
"438","TGIveg",0.00483119593617372,0.425268724738458,"2022-03-22","50m",0,4
"439","PC1",0.436456014243515,25.3877637114424,"2022-03-22","50m",2,1
"440","PC2",0.0651799140817007,12.0159279552242,"2022-03-22","50m",2,1
"441","Genotype",-0.000354206472495812,0.177656039999896,"2022-04-19","50m",0,4
"442","Intensity",0.120421745180874,6.80655782552049,"2022-04-19","50m",0,4
"443","Hue",0.029133466687543,2.21985549119472,"2022-04-19","50m",0,4
"444","Saturation",0.00707996091762144,0.969438222011698,"2022-04-19","50m",0,4
"445","Lightness",0.0820813964249659,4.61219361646038,"2022-04-19","50m",0,4
"446","a.",0.00925761327602422,1.19164680160338,"2022-04-19","50m",0,4
"447","b.",0.0139701320903563,1.77421778963642,"2022-04-19","50m",0,4
"448","u.",0.00950866407799142,1.16218818014522,"2022-04-19","50m",0,4
"449","v.",0.0415582755577758,2.79961218029816,"2022-04-19","50m",0,4
"450","GA",0.0864936711258635,4.2700562600203,"2022-04-19","50m",0,4
"451","GGA",0.0671769083919028,3.94520667061818,"2022-04-19","50m",0,4
"452","CSI",0.0444486916248454,2.79642401777356,"2022-04-19","50m",0,4
"453","NGRDI",0.0209127369293485,1.76514854294423,"2022-04-19","50m",0,4
"454","NGRDIveg",0.0152703463725668,1.42208811281689,"2022-04-19","50m",0,4
"455","TGI",0.000668301361521175,0.729292034116583,"2022-04-19","50m",0,4
"456","TGIveg",-0.000189147318408996,0.722834881506494,"2022-04-19","50m",0,4
"457","PC1",0.237004421473171,16.5832392235786,"2022-04-19","50m",3,1
"458","PC2",0.0458723270472594,9.38995524086474,"2022-04-19","50m",3,1
"459","PC3",0.095231274810695,11.3972805355571,"2022-04-19","50m",3,1
"460","Genotype",-0.00100049204863278,0.0990133112791084,"2022-04-05","50m",0,4
"461","Intensity",0.0782635508624353,4.73102362763955,"2022-04-05","50m",0,4
"462","Hue",0.0540006415322687,3.15944213723654,"2022-04-05","50m",0,4
"463","Saturation",0.00595656132115144,1.1009406128816,"2022-04-05","50m",0,4
"464","Lightness",0.0662667287328965,3.98042976989764,"2022-04-05","50m",0,4
"465","a.",0.0258111431363763,1.77799172106175,"2022-04-05","50m",0,4
"466","b.",0.0089473705636581,1.04436288390202,"2022-04-05","50m",0,4
"467","u.",0.0304344380251821,2.03740758913546,"2022-04-05","50m",0,4
"468","v.",0.0141239694760303,1.2452869905743,"2022-04-05","50m",0,4
"469","GA",0.065440950346075,3.55864484870843,"2022-04-05","50m",0,4
"470","GGA",0.0627876197211429,3.6913741664001,"2022-04-05","50m",0,4
"471","CSI",0.0608625322366123,3.90995284368614,"2022-04-05","50m",0,4
"472","NGRDI",0.0606964137262285,3.36203708784804,"2022-04-05","50m",0,4
"473","NGRDIveg",0.046272865795756,2.85951305354018,"2022-04-05","50m",0,4
"474","TGI",-0.000531434468823081,0.489366540696035,"2022-04-05","50m",0,4
"475","TGIveg",-0.00140316227109066,0.399062815513127,"2022-04-05","50m",0,4
"476","PC1",0.273407585794986,16.844024879806,"2022-04-05","50m",3,1
"477","PC2",0.0268132433028154,8.63307436831308,"2022-04-05","50m",3,1
"478","PC3",0.115650153880384,11.9893007518811,"2022-04-05","50m",3,1
"479","Genotype",-0.000290326149598595,0.321154884378546,"2022-05-03","50m",0,4
"480","Intensity",0.0573256923235752,5.52107678803939,"2022-05-03","50m",0,4
"481","Hue",0.0144269112033702,2.49451725010723,"2022-05-03","50m",0,4
"482","Saturation",0.00117030548682857,1.41617600696617,"2022-05-03","50m",0,4
"483","Lightness",0.0471238637644197,4.78671663912154,"2022-05-03","50m",0,4
"484","a.",0.00352087704543553,1.73979808504229,"2022-05-03","50m",0,4
"485","b.",0.0211855795518029,2.92868355880618,"2022-05-03","50m",0,4
"486","u.",0.0100623335446579,2.15652997809653,"2022-05-03","50m",0,4
"487","v.",0.0256732310428988,3.20314981659047,"2022-05-03","50m",0,4
"488","GA",0.0104708749917318,1.45749189410827,"2022-05-03","50m",0,4
"489","GGA",0.0124222323848808,2.09662591856583,"2022-05-03","50m",0,4
"490","CSI",0.0138250792971331,2.21885477899588,"2022-05-03","50m",0,4
"491","NGRDI",0.0119927463039048,2.11757803513159,"2022-05-03","50m",0,4
"492","NGRDIveg",0.00947546470034357,2.02376262381485,"2022-05-03","50m",0,4
"493","TGI",0.000649678727144738,1.46257509740123,"2022-05-03","50m",0,4
"494","TGIveg",0.00166383484099395,1.46533364483395,"2022-05-03","50m",0,4
"495","PC1",0.107767663023946,13.8662588497552,"2022-05-03","50m",3,1
"496","PC2",0.0770046272104156,11.9819850813282,"2022-05-03","50m",3,1
"497","PC3",0.0374785579801365,11.5576394022511,"2022-05-03","50m",3,1
"498","Genotype",-0.00184794622100652,0.355907564533179,"2022-02-14","15m",0,4
"499","Intensity",0.00535630292559327,1.45235766841708,"2022-02-14","15m",0,4
"500","Hue",0.0169203090902159,1.9349706750772,"2022-02-14","15m",0,4
"501","Saturation",-0.000229768786163658,1.42666807524601,"2022-02-14","15m",0,4
"502","Lightness",0.00251462486902876,1.28886320646257,"2022-02-14","15m",0,4
"503","a.",0.00186365414233842,1.00283264779234,"2022-02-14","15m",0,4
"504","b.",-4.54325602158412e-06,1.20116259718324,"2022-02-14","15m",0,4
"505","u.",0.0029066754924754,1.16467622402786,"2022-02-14","15m",0,4
"506","v.",0.00083942849663909,1.02436964427375,"2022-02-14","15m",0,4
"507","GA",0.0376727425133535,3.50676572740957,"2022-02-14","15m",0,4
"508","GGA",0.0783827976031984,5.57285788378948,"2022-02-14","15m",0,4
"509","CSI",0.072007304040398,5.1851980693072,"2022-02-14","15m",0,4
"510","NGRDI",0.00786993057536234,1.4623568754746,"2022-02-14","15m",0,4
"511","NGRDIveg",0.121102919537178,7.52232609041119,"2022-02-14","15m",0,4
"512","TGI",0.0139310573746485,1.53536041353222,"2022-02-14","15m",0,4
"513","TGIveg",0.0044150746916146,1.61700997039573,"2022-02-14","15m",0,4
"514","PC1",0.174262187818543,16.8913590935865,"2022-02-14","15m",3,1
"515","PC2",-0.00101314992256364,9.99101428837621,"2022-02-14","15m",3,1
"516","PC3",-0.0017066627139182,10.3721516180378,"2022-02-14","15m",3,1
"517","Genotype",-0.00368885784688382,0.331459129150693,"2022-02-14","30m",0,4
"518","Intensity",0.0330075755099811,3.48886163611174,"2022-02-14","30m",0,4
"519","Hue",0.0142256966580182,2.30260323402204,"2022-02-14","30m",0,4
"520","Saturation",-0.00132974790925262,1.00519370949828,"2022-02-14","30m",0,4
"521","Lightness",0.0254109650735515,3.32052252878891,"2022-02-14","30m",0,4
"522","a.",0.00186074998565993,1.33027770292098,"2022-02-14","30m",0,4
"523","b.",-0.00146956763665284,1.06884737828719,"2022-02-14","30m",0,4
"524","u.",0.00145838748596791,1.11197138675514,"2022-02-14","30m",0,4
"525","v.",0.000458976185119677,1.1450903723674,"2022-02-14","30m",0,4
"526","GA",0.0269560773162168,2.44934430674377,"2022-02-14","30m",0,4
"527","GGA",0.0233366421644793,2.37412497578794,"2022-02-14","30m",0,4
"528","CSI",0.0161897030698472,2.26134623892126,"2022-02-14","30m",0,4
"529","NGRDI",0.00176500434369926,1.16143228611847,"2022-02-14","30m",0,4
"530","NGRDIveg",0.0966181584477873,6.42766949348314,"2022-02-14","30m",0,4
"531","TGI",0.0750528812961317,5.92303866290937,"2022-02-14","30m",0,4
"532","TGIveg",0.00157788674629838,1.79510029146693,"2022-02-14","30m",0,4
"533","PC1",0.148040475573048,19.9213382866071,"2022-02-14","30m",2,1
"534","PC2",0.0941038614092939,17.5669200467255,"2022-02-14","30m",2,1
"535","Genotype",-0.00117537789437944,0.0955803289624032,"2022-02-14","15-30m",0,5
"536","Intensity_15m",0.0102356841831909,1.11716538821937,"2022-02-14","15-30m",0,5
"537","Hue_15m",0.0157923879622046,1.40714828020416,"2022-02-14","15-30m",0,5
"538","Saturation_15m",-0.000942921482975528,0.469686882259601,"2022-02-14","15-30m",0,5
"539","Lightness_15m",0.00713463140070322,0.911370751727862,"2022-02-14","15-30m",0,5
"540","a._15m",0.00640176615546551,0.895781875830415,"2022-02-14","15-30m",0,5
"541","b._15m",-0.000132246178530941,0.430351361654787,"2022-02-14","15-30m",0,5
"542","u._15m",0.00684689872081075,0.896692869150216,"2022-02-14","15-30m",0,5
"543","v._15m",-0.000845055944265124,0.478034724196412,"2022-02-14","15-30m",0,5
"544","GA_15m",0.0237644809795805,2.15256395972481,"2022-02-14","15-30m",0,5
"545","GGA_15m",0.0503600845620932,3.23535601445848,"2022-02-14","15-30m",0,5
"546","CSI_15m",0.0430337524200872,2.85817792998073,"2022-02-14","15-30m",0,5
"547","NGRDI_15m",0.00975926698972198,1.11007405275701,"2022-02-14","15-30m",0,5
"548","NGRDIveg_15m",0.0622255368810085,3.75466229214665,"2022-02-14","15-30m",0,5
"549","TGI_15m",0.0097621327508659,1.18510930299598,"2022-02-14","15-30m",0,5
"550","TGIveg_15m",0.000571257730879819,0.623688206175865,"2022-02-14","15-30m",0,5
"551","Intensity_30m",0.0199082210928197,1.79387600313655,"2022-02-14","15-30m",0,5
"552","Hue_30m",0.00769811808015201,1.16841786491162,"2022-02-14","15-30m",0,5
"553","Saturation_30m",-0.00206200090011841,0.330305537396791,"2022-02-14","15-30m",0,5
"554","Lightness_30m",0.0148110670442987,1.54463598626682,"2022-02-14","15-30m",0,5
"555","a._30m",0.000371317612593356,0.552738044382215,"2022-02-14","15-30m",0,5
"556","b._30m",-0.00115680908093716,0.311024143623074,"2022-02-14","15-30m",0,5
"557","u._30m",-0.000215783099208863,0.419379541403633,"2022-02-14","15-30m",0,5
"558","v._30m",-0.000527128990981797,0.409658329052137,"2022-02-14","15-30m",0,5
"559","GA_30m",0.00894158895765398,0.91121825383774,"2022-02-14","15-30m",0,5
"560","GGA_30m",0.00623237070502671,0.859320491289696,"2022-02-14","15-30m",0,5
"561","CSI_30m",0.00421728326668022,0.776605478444307,"2022-02-14","15-30m",0,5
"562","NGRDI_30m",3.50464691378678e-05,0.488044859205605,"2022-02-14","15-30m",0,5
"563","NGRDIveg_30m",0.0481058125546551,2.70911714774666,"2022-02-14","15-30m",0,5
"564","TGI_30m",0.0463931677421682,3.06310322787233,"2022-02-14","15-30m",0,5
"565","TGIveg_30m",0.00052227917679156,0.535585870986085,"2022-02-14","15-30m",0,5
"566","PC1",0.206705530607924,19.1804803393934,"2022-02-14","15-30m",4,2
"567","PC2",0.00614063990782553,6.88271339508272,"2022-02-14","15-30m",4,2
"568","PC3",-0.0147308044514377,5.47010623555149,"2022-02-14","15-30m",4,2
"569","PC4",-0.0155053378047224,5.97062502997205,"2022-02-14","15-30m",4,2
"570","Genotype",-0.00352205257557088,0.418828440094764,"2022-01-19","30m",0,4
"571","Intensity",0.0477283497071722,5.0792271164541,"2022-01-19","30m",0,4
"572","Hue",0.00924085756655966,2.39365266751884,"2022-01-19","30m",0,4
"573","Saturation",-0.00196185033921075,1.65848914169238,"2022-01-19","30m",0,4
"574","Lightness",0.0340197890815831,4.42891571211635,"2022-01-19","30m",0,4
"575","a.",-0.000176960247130863,1.36838634730676,"2022-01-19","30m",0,4
"576","b.",-0.00224956902421399,1.66359056760911,"2022-01-19","30m",0,4
"577","u.",3.8941308209446e-05,1.59815957242625,"2022-01-19","30m",0,4
"578","v.",-0.000410535085126955,1.84025000574039,"2022-01-19","30m",0,4
"579","GA",0.0303313767724926,3.77834577233327,"2022-01-19","30m",0,4
"580","GGA",0.0232816812940206,3.39469256616352,"2022-01-19","30m",0,4
"581","CSI",-0.00395671007758638,1.5454249714291,"2022-01-19","30m",0,4
"582","NGRDI",-0.00234073590839844,1.33870566368988,"2022-01-19","30m",0,4
"583","NGRDIveg",0.0106229053956618,2.20962785284039,"2022-01-19","30m",0,4
"584","TGI",0.0119461427093943,2.83071672657468,"2022-01-19","30m",0,4
"585","TGIveg",-0.00381495107683182,1.93387854267682,"2022-01-19","30m",0,4
"586","PC1",0.0297145016989116,8.76249404536895,"2022-01-19","30m",4,2
"587","PC2",0.0844188573680099,12.8693586543323,"2022-01-19","30m",4,2
"588","PC3",-0.0024970152134998,7.3663976778895,"2022-01-19","30m",4,2
"589","PC4",0.00778547714669235,8.50824128907621,"2022-01-19","30m",4,2
"590","Genotype",-0.00184779763987228,0.576746432136894,"2022-01-19","15m",0,4
"591","Intensity",0.000188128291773735,2.3409677912955,"2022-01-19","15m",0,4
