"","cp","Accuracy_train","Kappa_train","AccuracySD_train","KappaSD_train","Accuracy_test","AccuracyPValue_test","Kappa_test","PC","date","alt","k","repetitions","CV","split"
"1419",0.001,0.23831746,0.046243448,0.148999172,0.176523068,NA,NA,NA,0,"26/05/2022","15m",10,10,"trainonly","nosplit"
"1420",0.001,0.139551587,-0.063595257,0.120783587,0.148191772,NA,NA,NA,3,"26/05/2022","15m",10,10,"trainonly","nosplit"
"1421",0.001,0.204380952,0.01019872,0.152679958,0.185169052,NA,NA,NA,0,"26/05/2022","30m",10,10,"trainonly","nosplit"
"1422",0.001,0.233785714,0.048859077,0.136477183,0.169954089,NA,NA,NA,3,"26/05/2022","30m",10,10,"trainonly","nosplit"
"1423",0.001,0.518810856,0.398174549,0.137751049,0.170453646,NA,NA,NA,0,"14/02/2022","15-30m",10,10,"trainonly","nosplit"
"1424",0.001,0.465137696,0.329719178,0.13146816,0.163353784,NA,NA,NA,3,"14/02/2022","15-30m",10,10,"trainonly","nosplit"
"1425",0.001,0.656571429,0.572184719,0.145544654,0.176567765,NA,NA,NA,0,"14/02/2022","15m",10,10,"trainonly","nosplit"
"1426",0.001,0.581293651,0.476621545,0.202219926,0.247811384,NA,NA,NA,3,"14/02/2022","15m",10,10,"trainonly","nosplit"
"1427",0.001,0.573146825,0.464905275,0.188534341,0.232813965,NA,NA,NA,0,"14/02/2022","30m",10,10,"trainonly","nosplit"
"1428",0.001,0.311880952,0.143935318,0.150155956,0.18038619,NA,NA,NA,3,"14/02/2022","30m",10,10,"trainonly","nosplit"
"1429",0.001,0.361072594,0.202396408,0.135659802,0.16630066,NA,NA,NA,0,"03/02/2022","15-30m",10,10,"trainonly","nosplit"
"1430",0.001,0.391263403,0.239554682,0.132936808,0.165513018,NA,NA,NA,3,"03/02/2022","15-30m",10,10,"trainonly","nosplit"
"1431",0.001,0.465480159,0.330147397,0.21080147,0.260560569,NA,NA,NA,0,"03/02/2022","30m",10,10,"trainonly","nosplit"
"1432",0.001,0.292190476,0.11976012,0.155616036,0.192767614,NA,NA,NA,4,"03/02/2022","30m",10,10,"trainonly","nosplit"
"1433",0.001,0.595321429,0.491980366,0.17660317,0.219642516,NA,NA,NA,0,"03/02/2022","15m",10,10,"trainonly","nosplit"
"1434",0.001,0.54359127,0.428860335,0.162510923,0.199930753,NA,NA,NA,3,"03/02/2022","15m",10,10,"trainonly","nosplit"
"1435",0.001,0.355,0.196485294,0.13560834,0.167263634,NA,NA,NA,0,"03/05/2022","50m",10,10,"trainonly","nosplit"
"1436",0.001,0.446650794,0.307040123,0.210297458,0.2581655,NA,NA,NA,3,"03/05/2022","50m",10,10,"trainonly","nosplit"
"1437",0.001,0.346279221,0.182688179,0.138866081,0.171987497,NA,NA,NA,0,"19/01/2022","15-30m",10,10,"trainonly","nosplit"
"1438",0.001,0.342669997,0.178439129,0.134527058,0.165299613,NA,NA,NA,4,"19/01/2022","15-30m",10,10,"trainonly","nosplit"
"1439",0.001,0.35772619,0.196834822,0.148895501,0.183229508,NA,NA,NA,0,"19/01/2022","30m",10,10,"trainonly","nosplit"
"1440",0.001,0.346452381,0.181212665,0.165267869,0.205983076,NA,NA,NA,4,"19/01/2022","30m",10,10,"trainonly","nosplit"
"1441",0.001,0.480238095,0.347921856,0.182596217,0.225100937,NA,NA,NA,0,"19/01/2022","15m",10,10,"trainonly","nosplit"
"1442",0.001,0.430690476,0.287593885,0.189157183,0.233864198,NA,NA,NA,4,"19/01/2022","15m",10,10,"trainonly","nosplit"
"1443",0.001,0.670085581,0.585853823,0.106791211,0.133981423,NA,NA,NA,0,"09/03/2022","15-30m",10,10,"trainonly","nosplit"
"1444",0.001,0.659832168,0.572093487,0.122095676,0.152196741,NA,NA,NA,3,"09/03/2022","15-30m",10,10,"trainonly","nosplit"
"1445",0.001,0.723186508,0.651669017,0.177691141,0.220627756,NA,NA,NA,0,"09/03/2022","15m",10,10,"trainonly","nosplit"
"1446",0.001,0.76352381,0.699827001,0.151659106,0.190622353,NA,NA,NA,2,"09/03/2022","15m",10,10,"trainonly","nosplit"
"1447",0.001,0.736035714,0.666904998,0.165673176,0.207557243,NA,NA,NA,0,"09/03/2022","30m",10,10,"trainonly","nosplit"
"1448",0.001,0.776916667,0.717752676,0.154393584,0.193809921,NA,NA,NA,2,"09/03/2022","30m",10,10,"trainonly","nosplit"
"1449",0.001,0.148595238,-0.056196119,0.132753409,0.164186335,NA,NA,NA,0,"02/06/2022","50m",10,10,"trainonly","nosplit"
"1450",0.001,0.180047619,-0.019637708,0.135419577,0.164137589,NA,NA,NA,2,"02/06/2022","50m",10,10,"trainonly","nosplit"
"1451",0.001,0.862607143,0.826715315,0.116513566,0.145655464,NA,NA,NA,0,"22/03/2022","50m",10,10,"trainonly","nosplit"
"1452",0.001,0.846761905,0.80504288,0.142924475,0.181656563,NA,NA,NA,2,"22/03/2022","50m",10,10,"trainonly","nosplit"
"1453",0.001,0.679107143,0.600247615,0.13033364,0.156336296,NA,NA,NA,0,"19/04/2022","50m",10,10,"trainonly","nosplit"
"1454",0.001,0.475357143,0.348190865,0.162946481,0.195569847,NA,NA,NA,3,"19/04/2022","50m",10,10,"trainonly","nosplit"
"1455",0.001,0.779714286,0.722055335,0.134164966,0.166594794,NA,NA,NA,0,"05/04/2022","50m",10,10,"trainonly","nosplit"
"1456",0.001,0.729702381,0.657970074,0.13144877,0.164723014,NA,NA,NA,4,"05/04/2022","50m",10,10,"trainonly","nosplit"
"1457",0.001,0.257277047,0.072294025,0.078897769,0.098867193,NA,NA,NA,0,"26/05/2022","15-30-50m",10,10,"trainonly","nosplit"
"1458",0.001,0.301065531,0.127614081,0.095786281,0.118976898,NA,NA,NA,3,"26/05/2022","15-30-50m",10,10,"trainonly","nosplit"
"1459",0.001,0.345785714,0.18178564,0.189541388,0.233424916,NA,NA,NA,0,"26/05/2022","50m",10,10,"trainonly","nosplit"
"1460",0.001,0.170785714,-0.034373084,0.119555365,0.145612916,NA,NA,NA,3,"26/05/2022","50m",10,10,"trainonly","nosplit"
"1461",0.001,0.252333333,0.063869357,0.151725959,0.187303991,NA,NA,NA,0,"26/05/2022","15m",10,10,"trainonly","nosplit"
"1462",0.001,0.154503968,-0.055321861,0.117619424,0.143864399,NA,NA,NA,3,"26/05/2022","15m",10,10,"trainonly","nosplit"
"1463",0.001,0.201785714,0.007027326,0.148580873,0.183907756,NA,NA,NA,0,"26/05/2022","30m",10,10,"trainonly","nosplit"
"1464",0.001,0.227690476,0.036185396,0.144373726,0.181365271,NA,NA,NA,3,"26/05/2022","30m",10,10,"trainonly","nosplit"
"1465",0.001,0.525818681,0.405788566,0.127251143,0.158374875,NA,NA,NA,0,"14/02/2022","15-30m",10,10,"trainonly","nosplit"
"1466",0.001,0.476486347,0.343046485,0.126562177,0.157101388,NA,NA,NA,3,"14/02/2022","15-30m",10,10,"trainonly","nosplit"
"1467",0.001,0.651412698,0.565303387,0.161647388,0.195984584,NA,NA,NA,0,"14/02/2022","15m",10,10,"trainonly","nosplit"
"1468",0.001,0.581559524,0.476761557,0.209855294,0.260481401,NA,NA,NA,3,"14/02/2022","15m",10,10,"trainonly","nosplit"
"1469",0.001,0.571797619,0.459780779,0.194254899,0.241321357,NA,NA,NA,0,"14/02/2022","30m",10,10,"trainonly","nosplit"
"1470",0.001,0.315440476,0.147723499,0.158160273,0.197664371,NA,NA,NA,3,"14/02/2022","30m",10,10,"trainonly","nosplit"
"1471",0.001,0.367498668,0.208697132,0.119855157,0.148760733,NA,NA,NA,0,"03/02/2022","15-30m",10,10,"trainonly","nosplit"
"1472",0.001,0.379422244,0.224973962,0.11913897,0.147779621,NA,NA,NA,3,"03/02/2022","15-30m",10,10,"trainonly","nosplit"
"1473",0.001,0.43577381,0.296926453,0.159601897,0.195595179,NA,NA,NA,0,"03/02/2022","30m",10,10,"trainonly","nosplit"
"1474",0.001,0.304138889,0.134124728,0.168760895,0.204474257,NA,NA,NA,4,"03/02/2022","30m",10,10,"trainonly","nosplit"
"1475",0.001,0.587619048,0.481070971,0.184899345,0.230497502,NA,NA,NA,0,"03/02/2022","15m",10,10,"trainonly","nosplit"
"1476",0.001,0.539626984,0.41862209,0.150803977,0.189680386,NA,NA,NA,3,"03/02/2022","15m",10,10,"trainonly","nosplit"
"1477",0.001,0.37002381,0.209003359,0.153562572,0.190944245,NA,NA,NA,0,"03/05/2022","50m",10,10,"trainonly","nosplit"
"1478",0.001,0.449309524,0.307081022,0.212071302,0.261566368,NA,NA,NA,3,"03/05/2022","50m",10,10,"trainonly","nosplit"
"1479",0.001,0.332855644,0.166944317,0.119412449,0.148306713,NA,NA,NA,0,"19/01/2022","15-30m",10,10,"trainonly","nosplit"
"1480",0.001,0.323071096,0.152824215,0.122595271,0.1553151,NA,NA,NA,4,"19/01/2022","15-30m",10,10,"trainonly","nosplit"
"1481",0.001,0.357551587,0.194195708,0.165402697,0.20474804,NA,NA,NA,0,"19/01/2022","30m",10,10,"trainonly","nosplit"
"1482",0.001,0.36318254,0.202154745,0.150905532,0.184332647,NA,NA,NA,4,"19/01/2022","30m",10,10,"trainonly","nosplit"
"1483",0.001,0.474619048,0.335543091,0.191869743,0.244651698,NA,NA,NA,0,"19/01/2022","15m",10,10,"trainonly","nosplit"
"1484",0.001,0.418547619,0.273427132,0.195333992,0.239209343,NA,NA,NA,4,"19/01/2022","15m",10,10,"trainonly","nosplit"
"1485",0.001,0.665978688,0.581683232,0.115802388,0.144101108,NA,NA,NA,0,"09/03/2022","15-30m",10,10,"trainonly","nosplit"
"1486",0.001,0.663826673,0.578606422,0.099474403,0.123697919,NA,NA,NA,3,"09/03/2022","15-30m",10,10,"trainonly","nosplit"
"1487",0.001,0.729011905,0.657751977,0.179051915,0.225250692,NA,NA,NA,0,"09/03/2022","15m",10,10,"trainonly","nosplit"
"1488",0.001,0.747595238,0.678428029,0.172398682,0.21993672,NA,NA,NA,2,"09/03/2022","15m",10,10,"trainonly","nosplit"
"1489",0.001,0.739321429,0.669982306,0.158455521,0.200595106,NA,NA,NA,0,"09/03/2022","30m",10,10,"trainonly","nosplit"
"1490",0.001,0.783678571,0.7258009,0.149414144,0.188313743,NA,NA,NA,2,"09/03/2022","30m",10,10,"trainonly","nosplit"
"1491",0.001,0.140634921,-0.063082821,0.125890187,0.153672728,NA,NA,NA,0,"02/06/2022","50m",10,10,"trainonly","nosplit"
"1492",0.001,0.179,-0.018430744,0.151316925,0.188199108,NA,NA,NA,2,"02/06/2022","50m",10,10,"trainonly","nosplit"
"1493",0.001,0.866880952,0.83165962,0.108856267,0.137167036,NA,NA,NA,0,"22/03/2022","50m",10,10,"trainonly","nosplit"
"1494",0.001,0.845456349,0.803714551,0.121658877,0.153996515,NA,NA,NA,2,"22/03/2022","50m",10,10,"trainonly","nosplit"
"1495",0.001,0.670234127,0.591358677,0.143018393,0.172636363,NA,NA,NA,0,"19/04/2022","50m",10,10,"trainonly","nosplit"
"1496",0.001,0.488166667,0.361747286,0.181450955,0.224047749,NA,NA,NA,3,"19/04/2022","50m",10,10,"trainonly","nosplit"
"1497",0.001,0.791861111,0.737678863,0.128574738,0.159438928,NA,NA,NA,0,"05/04/2022","50m",10,10,"trainonly","nosplit"
"1498",0.001,0.74468254,0.678392665,0.13307311,0.164210879,NA,NA,NA,4,"05/04/2022","50m",10,10,"trainonly","nosplit"
"1499",0.001,0.280808265,0.102791211,0.099685889,0.123604475,NA,NA,NA,0,"26/05/2022","15-30-50m",10,10,"trainonly","nosplit"
"1500",0.001,0.29160264,0.114212103,0.106119711,0.132521325,NA,NA,NA,3,"26/05/2022","15-30-50m",10,10,"trainonly","nosplit"
"1501",0.001,0.356714286,0.202815417,0.16244794,0.197854403,NA,NA,NA,0,"26/05/2022","50m",10,10,"trainonly","nosplit"
"1502",0.001,0.165992063,-0.036985335,0.13435443,0.162132463,NA,NA,NA,3,"26/05/2022","50m",10,10,"trainonly","nosplit"
"1503",0.001,0.208063492,0.011159506,0.135680268,0.160703274,NA,NA,NA,0,"26/05/2022","15m",10,10,"trainonly","nosplit"
"1504",0.001,0.151261905,-0.053096299,0.12982977,0.157778282,NA,NA,NA,3,"26/05/2022","15m",10,10,"trainonly","nosplit"
"1505",0.001,0.225869048,0.040241339,0.151536,0.188659889,NA,NA,NA,0,"26/05/2022","30m",10,10,"trainonly","nosplit"
"1506",0.001,0.228380952,0.037068786,0.136917855,0.166483393,NA,NA,NA,3,"26/05/2022","30m",10,10,"trainonly","nosplit"
"1507",0.001,0.518422411,0.396485366,0.129948023,0.162267234,NA,NA,NA,0,"14/02/2022","15-30m",10,10,"trainonly","nosplit"
"1508",0.001,0.478424742,0.345675264,0.131319449,0.163415623,NA,NA,NA,3,"14/02/2022","15-30m",10,10,"trainonly","nosplit"
"1509",0.001,0.659130952,0.573931343,0.144262981,0.17733265,NA,NA,NA,0,"14/02/2022","15m",10,10,"trainonly","nosplit"
"1510",0.001,0.59702381,0.493952596,0.183751429,0.230008929,NA,NA,NA,3,"14/02/2022","15m",10,10,"trainonly","nosplit"
"1511",0.001,0.57947619,0.473731751,0.166917811,0.202733714,NA,NA,NA,0,"14/02/2022","30m",10,10,"trainonly","nosplit"
"1512",0.001,0.303615079,0.133416299,0.143122814,0.17858339,NA,NA,NA,3,"14/02/2022","30m",10,10,"trainonly","nosplit"
"1513",0.001,0.375383783,0.21904596,0.121474746,0.150953265,NA,NA,NA,0,"03/02/2022","15-30m",10,10,"trainonly","nosplit"
"1514",0.001,0.375415418,0.217590583,0.132474149,0.164381517,NA,NA,NA,3,"03/02/2022","15-30m",10,10,"trainonly","nosplit"
"1515",0.001,0.452071429,0.310052744,0.167045592,0.208604172,NA,NA,NA,0,"03/02/2022","30m",10,10,"trainonly","nosplit"
"1516",0.001,0.309392857,0.137753722,0.158440834,0.195642937,NA,NA,NA,4,"03/02/2022","30m",10,10,"trainonly","nosplit"
"1517",0.001,0.584515873,0.479749841,0.176536604,0.215876838,NA,NA,NA,0,"03/02/2022","15m",10,10,"trainonly","nosplit"
"1518",0.001,0.536095238,0.41712261,0.184134361,0.228273246,NA,NA,NA,3,"03/02/2022","15m",10,10,"trainonly","nosplit"
"1519",0.001,0.365404762,0.208206797,0.148356725,0.18496756,NA,NA,NA,0,"03/05/2022","50m",10,10,"trainonly","nosplit"
"1520",0.001,0.443857143,0.298148728,0.195621472,0.238896263,NA,NA,NA,3,"03/05/2022","50m",10,10,"trainonly","nosplit"
"1521",0.001,0.327465701,0.160583126,0.14155168,0.175409616,NA,NA,NA,0,"19/01/2022","15-30m",10,10,"trainonly","nosplit"
"1522",0.001,0.337068099,0.172021624,0.124674674,0.154133735,NA,NA,NA,4,"19/01/2022","15-30m",10,10,"trainonly","nosplit"
"1523",0.001,0.34427381,0.180367037,0.147597585,0.178312686,NA,NA,NA,0,"19/01/2022","30m",10,10,"trainonly","nosplit"
"1524",0.001,0.370702381,0.21060792,0.167421579,0.208741816,NA,NA,NA,4,"19/01/2022","30m",10,10,"trainonly","nosplit"
"1525",0.001,0.458492063,0.324364306,0.204159901,0.248743525,NA,NA,NA,0,"19/01/2022","15m",10,10,"trainonly","nosplit"
"1526",0.001,0.401583333,0.251645952,0.196338659,0.240293102,NA,NA,NA,4,"19/01/2022","15m",10,10,"trainonly","nosplit"
"1527",0.001,0.661883283,0.575832658,0.121812776,0.152052408,NA,NA,NA,0,"09/03/2022","15-30m",10,10,"trainonly","nosplit"
"1528",0.001,0.65919314,0.572166654,0.1008639,0.124859536,NA,NA,NA,3,"09/03/2022","15-30m",10,10,"trainonly","nosplit"
"1529",0.001,0.71947619,0.644851013,0.192077767,0.243176193,NA,NA,NA,0,"09/03/2022","15m",10,10,"trainonly","nosplit"
"1530",0.001,0.761357143,0.696739332,0.148761408,0.190056138,NA,NA,NA,2,"09/03/2022","15m",10,10,"trainonly","nosplit"
"1531",0.001,0.729690476,0.658361701,0.181168135,0.227858674,NA,NA,NA,0,"09/03/2022","30m",10,10,"trainonly","nosplit"
"1532",0.001,0.781988095,0.723470313,0.143993263,0.18160541,NA,NA,NA,2,"09/03/2022","30m",10,10,"trainonly","nosplit"
"1533",0.001,0.142035714,-0.066487836,0.125799932,0.1498682,NA,NA,NA,0,"02/06/2022","50m",10,10,"trainonly","nosplit"
"1534",0.001,0.186369048,-0.007384563,0.148012766,0.182585836,NA,NA,NA,2,"02/06/2022","50m",10,10,"trainonly","nosplit"
"1535",0.001,0.862388889,0.826062936,0.111731368,0.140194304,NA,NA,NA,0,"22/03/2022","50m",10,10,"trainonly","nosplit"
"1536",0.001,0.853011905,0.814134672,0.117755306,0.147749837,NA,NA,NA,2,"22/03/2022","50m",10,10,"trainonly","nosplit"
"1537",0.001,0.675440476,0.594677531,0.116071586,0.143082597,NA,NA,NA,0,"19/04/2022","50m",10,10,"trainonly","nosplit"
"1538",0.001,0.481777778,0.355447303,0.175251474,0.215100693,NA,NA,NA,3,"19/04/2022","50m",10,10,"trainonly","nosplit"
"1539",0.001,0.7835,0.727160515,0.142271931,0.175470305,NA,NA,NA,0,"05/04/2022","50m",10,10,"trainonly","nosplit"
"1540",0.001,0.738940476,0.669597832,0.115673603,0.143371416,NA,NA,NA,4,"05/04/2022","50m",10,10,"trainonly","nosplit"
"1541",0.001,0.269624785,0.086274374,0.101562756,0.126564972,NA,NA,NA,0,"26/05/2022","15-30-50m",10,10,"trainonly","nosplit"
"1542",0.001,0.285612874,0.10712872,0.093969709,0.116367329,NA,NA,NA,3,"26/05/2022","15-30-50m",10,10,"trainonly","nosplit"
"1543",0.001,0.340821429,0.169212343,0.188953093,0.23782658,NA,NA,NA,0,"26/05/2022","50m",10,10,"trainonly","nosplit"
"1544",0.001,0.18902381,-0.009533622,0.13395713,0.165759386,NA,NA,NA,3,"26/05/2022","50m",10,10,"trainonly","nosplit"
"1545",0.001,0.24,0.050729204,0.142391115,0.163871294,NA,NA,NA,0,"26/05/2022","15m",10,10,"trainonly","nosplit"
"1546",0.001,0.163940476,-0.040001085,0.119125431,0.147517444,NA,NA,NA,3,"26/05/2022","15m",10,10,"trainonly","nosplit"
"1547",0.001,0.203511905,0.012493475,0.150112513,0.188879951,NA,NA,NA,0,"26/05/2022","30m",10,10,"trainonly","nosplit"
"1548",0.001,0.235142857,0.043147202,0.146470602,0.179171288,NA,NA,NA,3,"26/05/2022","30m",10,10,"trainonly","nosplit"
"1549",0.001,0.507727273,0.383253497,0.138213458,0.172531686,NA,NA,NA,0,"14/02/2022","15-30m",10,10,"trainonly","nosplit"
"1550",0.001,0.466837829,0.333331632,0.11809465,0.146828624,NA,NA,NA,3,"14/02/2022","15-30m",10,10,"trainonly","nosplit"
"1551",0.001,0.644130952,0.555538927,0.139756746,0.169822242,NA,NA,NA,0,"14/02/2022","15m",10,10,"trainonly","nosplit"
"1552",0.001,0.582821429,0.476256468,0.17535742,0.216786961,NA,NA,NA,3,"14/02/2022","15m",10,10,"trainonly","nosplit"
"1553",0.001,0.588845238,0.483101221,0.193233534,0.240445763,NA,NA,NA,0,"14/02/2022","30m",10,10,"trainonly","nosplit"
"1554",0.001,0.313309524,0.142777408,0.160763436,0.19959245,NA,NA,NA,3,"14/02/2022","30m",10,10,"trainonly","nosplit"
"1555",0.001,0.378705461,0.22103142,0.121854571,0.151904497,NA,NA,NA,0,"03/02/2022","15-30m",10,10,"trainonly","nosplit"
"1556",0.001,0.3825338,0.227236749,0.132655699,0.166100745,NA,NA,NA,3,"03/02/2022","15-30m",10,10,"trainonly","nosplit"
"1557",0.001,0.461011905,0.326473162,0.186083178,0.227341768,NA,NA,NA,0,"03/02/2022","30m",10,10,"trainonly","nosplit"
"1558",0.001,0.315059524,0.144941741,0.162587103,0.197584322,NA,NA,NA,4,"03/02/2022","30m",10,10,"trainonly","nosplit"
"1559",0.001,0.602448413,0.500972171,0.198855775,0.246553364,NA,NA,NA,0,"03/02/2022","15m",10,10,"trainonly","nosplit"
"1560",0.001,0.539674603,0.419465772,0.167392048,0.208368678,NA,NA,NA,3,"03/02/2022","15m",10,10,"trainonly","nosplit"
"1561",0.001,0.366714286,0.211165122,0.138594919,0.168733573,NA,NA,NA,0,"03/05/2022","50m",10,10,"trainonly","nosplit"
"1562",0.001,0.426738095,0.285676249,0.206777183,0.254367012,NA,NA,NA,3,"03/05/2022","50m",10,10,"trainonly","nosplit"
"1563",0.001,0.356895604,0.194822671,0.130236234,0.160195469,NA,NA,NA,0,"19/01/2022","15-30m",10,10,"trainonly","nosplit"
"1564",0.001,0.349148352,0.18440913,0.128056261,0.157958416,NA,NA,NA,4,"19/01/2022","15-30m",10,10,"trainonly","nosplit"
"1565",0.001,0.33872619,0.174227967,0.162489523,0.200072952,NA,NA,NA,0,"19/01/2022","30m",10,10,"trainonly","nosplit"
"1566",0.001,0.343404762,0.181148369,0.165706575,0.204683162,NA,NA,NA,4,"19/01/2022","30m",10,10,"trainonly","nosplit"
"1567",0.001,0.489535714,0.357829798,0.184698655,0.228401281,NA,NA,NA,0,"19/01/2022","15m",10,10,"trainonly","nosplit"
"1568",0.001,0.409246032,0.259607726,0.194807347,0.24103525,NA,NA,NA,4,"19/01/2022","15m",10,10,"trainonly","nosplit"
"1569",0.001,0.657047619,0.56863887,0.107667572,0.135421938,NA,NA,NA,0,"09/03/2022","15-30m",10,10,"trainonly","nosplit"
"1570",0.001,0.648835331,0.559311483,0.097523654,0.121608847,NA,NA,NA,3,"09/03/2022","15-30m",10,10,"trainonly","nosplit"
"1571",0.001,0.712043651,0.636255308,0.164467097,0.207410433,NA,NA,NA,0,"09/03/2022","15m",10,10,"trainonly","nosplit"
"1572",0.001,0.754809524,0.690177113,0.16137798,0.203387571,NA,NA,NA,2,"09/03/2022","15m",10,10,"trainonly","nosplit"
"1573",0.001,0.729619048,0.659785099,0.162505189,0.202564848,NA,NA,NA,0,"09/03/2022","30m",10,10,"trainonly","nosplit"
"1574",0.001,0.7855,0.729294678,0.146228103,0.183561452,NA,NA,NA,2,"09/03/2022","30m",10,10,"trainonly","nosplit"
"1575",0.001,0.13759127,-0.069346924,0.122915441,0.150960429,NA,NA,NA,0,"02/06/2022","50m",10,10,"trainonly","nosplit"
"1576",0.001,0.200190476,0.005190547,0.158122368,0.192945757,NA,NA,NA,2,"02/06/2022","50m",10,10,"trainonly","nosplit"
"1577",0.001,0.868904762,0.833854209,0.114885053,0.144554264,NA,NA,NA,0,"22/03/2022","50m",10,10,"trainonly","nosplit"
"1578",0.001,0.838353175,0.796267659,0.131743899,0.164526357,NA,NA,NA,2,"22/03/2022","50m",10,10,"trainonly","nosplit"
"1579",0.001,0.678492063,0.599099703,0.117756777,0.145268042,NA,NA,NA,0,"19/04/2022","50m",10,10,"trainonly","nosplit"
"1580",0.001,0.475035714,0.345948444,0.189127656,0.232516871,NA,NA,NA,3,"19/04/2022","50m",10,10,"trainonly","nosplit"
"1581",0.001,0.781440476,0.724162669,0.135488269,0.16772841,NA,NA,NA,0,"05/04/2022","50m",10,10,"trainonly","nosplit"
"1582",0.001,0.730444444,0.659782056,0.113388137,0.138621641,NA,NA,NA,4,"05/04/2022","50m",10,10,"trainonly","nosplit"
"1583",0.001,0.257786765,0.070733575,0.098128406,0.122984784,NA,NA,NA,0,"26/05/2022","15-30-50m",10,10,"trainonly","nosplit"
"1584",0.001,0.289961257,0.112812347,0.116597328,0.14540125,NA,NA,NA,3,"26/05/2022","15-30-50m",10,10,"trainonly","nosplit"
"1585",0.001,0.333142857,0.164430696,0.18936331,0.234985087,NA,NA,NA,0,"26/05/2022","50m",10,10,"trainonly","nosplit"
"1586",0.001,0.178293651,-0.022129459,0.128086899,0.152960773,NA,NA,NA,3,"26/05/2022","50m",10,10,"trainonly","nosplit"
"1587",0.001,0.235492063,0.046355646,0.146312901,0.173400857,NA,NA,NA,0,"26/05/2022","15m",10,10,"trainonly","nosplit"
"1588",0.001,0.139654762,-0.073441666,0.121732082,0.148254063,NA,NA,NA,3,"26/05/2022","15m",10,10,"trainonly","nosplit"
"1589",0.001,0.224821429,0.040399155,0.150886598,0.190225045,NA,NA,NA,0,"26/05/2022","30m",10,10,"trainonly","nosplit"
"1590",0.001,0.235333333,0.044341249,0.133771085,0.166730195,NA,NA,NA,3,"26/05/2022","30m",10,10,"trainonly","nosplit"
"1591",0.001,0.502219447,0.376915374,0.11595488,0.142403187,NA,NA,NA,0,"14/02/2022","15-30m",10,10,"trainonly","nosplit"
"1592",0.001,0.454666001,0.317435674,0.133250134,0.164496953,NA,NA,NA,3,"14/02/2022","15-30m",10,10,"trainonly","nosplit"
"1593",0.001,0.637130952,0.54774742,0.142177586,0.174401131,NA,NA,NA,0,"14/02/2022","15m",10,10,"trainonly","nosplit"
"1594",0.001,0.580035714,0.476746049,0.188140049,0.232052432,NA,NA,NA,3,"14/02/2022","15m",10,10,"trainonly","nosplit"
"1595",0.001,0.588107143,0.477875985,0.172879338,0.217501735,NA,NA,NA,0,"14/02/2022","30m",10,10,"trainonly","nosplit"
"1596",0.001,0.286452381,0.113301843,0.143364344,0.175588721,NA,NA,NA,3,"14/02/2022","30m",10,10,"trainonly","nosplit"
