"","contrast","estimate","SE","df","t.ratio","p.value"
"1883","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15m_PC_cv1010_8020split)",0.0344788358888904,0.0333570323845463,507,1.0336301950189,1
"1884","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15m_PC_cv510_8020split)",0.0536366643055548,0.0300676226649492,507,1.78386781366925,1
"1885","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15m_PC_cv520_8020split)",0.0628702505555557,0.0527420991595828,507,1.19203163236503,1
"1886","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15m_PC_trainonly_nosplit)",-0.0164906086444451,0.0229897480306824,507,-0.717302713471959,1
"1887","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15m_var_cv1010_8020split)",-0.00497037034444495,0.0229897480306824,507,-0.216199426710177,1
"1888","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15m_var_cv510_8020split)",-0.0442938913333343,0.0235869837993725,507,-1.87789552534957,1
"1889","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15m_var_cv520_8020split)",0.00624787566666626,0.0235869837993724,507,0.264886588289958,1
"1890","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15m_var_trainonly_nosplit)",-0.0812902114444448,0.0229897480306823,507,-3.53593311836015,1
"1891","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_30m_var_cv1010_8020split)",-0.00246163994444452,0.0263710495797915,507,-0.0933463014809584,1
"1892","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_30m_var_cv510_8020split)",0.0328441558888881,0.0333570323845467,507,0.984624636575998,1
"1893","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_30m_var_cv520_8020split)",0.0426391895555549,0.0300676226649491,507,1.41810977311688,1
"1894","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_30m_var_trainonly_nosplit)",-0.0109580686444451,0.0229897480306824,507,-0.476650228172156,1
"1895","(09/03/2022_15m_PC_cv1010_8020split) - (19/01/2022_15m_PC_cv1010_8020split)",0.00808201055555481,0.0391145875993548,507,0.206623949058027,1
"1896","(09/03/2022_15m_PC_cv1010_8020split) - (19/01/2022_15m_PC_cv520_8020split)",0.0458594275555549,0.0527420991595826,507,0.86950326752823,1
"1897","(09/03/2022_15m_PC_cv1010_8020split) - (19/01/2022_30m_var_cv1010_8020split)",0.0597010585555542,0.0527420991595824,507,1.13194316318196,1
"1898","(09/03/2022_15m_PC_cv1010_8020split) - (19/01/2022_30m_var_cv520_8020split)",0.0520585615555554,0.0527420991595825,507,0.987040000020498,1
"1899","(09/03/2022_15m_PC_cv1010_8020split) - (19/04/2022_50m_PC_cv1010_8020split)",-0.0224656084444452,0.0527420991595822,507,-0.425952110409387,1
"1900","(09/03/2022_15m_PC_cv1010_8020split) - (19/04/2022_50m_PC_cv510_8020split)",0.0633374218888883,0.0333570323845468,507,1.8987726833347,1
"1901","(09/03/2022_15m_PC_cv1010_8020split) - (19/04/2022_50m_PC_cv520_8020split)",0.0456859065555552,0.0391145875993547,507,1.1680017446051,1
"1902","(09/03/2022_15m_PC_cv1010_8020split) - (19/04/2022_50m_PC_trainonly_nosplit)",0.067415343555555,0.0527420991595826,507,1.27820744016227,1
"1903","(09/03/2022_15m_PC_cv1010_8020split) - (19/04/2022_50m_var_cv1010_8020split)",-0.0423965606444448,0.0229897480306825,507,-1.84415073135476,1
"1904","(09/03/2022_15m_PC_cv1010_8020split) - (19/04/2022_50m_var_cv510_8020split)",-0.0549938912444452,0.0229897480306823,507,-2.3921050013706,1
"1905","(09/03/2022_15m_PC_cv1010_8020split) - (19/04/2022_50m_var_cv520_8020split)",-0.032718999444445,0.0229897480306823,507,-1.42319956707563,1
"1906","(09/03/2022_15m_PC_cv1010_8020split) - (19/04/2022_50m_var_trainonly_nosplit)",-0.110453306644445,0.0229897480306824,507,-4.80445920925418,0.0066315697892137
"1907","(09/03/2022_15m_PC_cv1010_8020split) - (22/03/2022_50m_PC_cv1010_8020split)",-0.0939037037444438,0.0229897480306823,507,-4.0845903843365,0.166242152477515
"1908","(09/03/2022_15m_PC_cv1010_8020split) - (22/03/2022_50m_PC_cv510_8020split)",-0.080541293844445,0.0229897480306824,507,-3.50335696315391,1
"1909","(09/03/2022_15m_PC_cv1010_8020split) - (22/03/2022_50m_PC_cv520_8020split)",-0.0896825276444451,0.0229897480306824,507,-3.90097914621569,0.352237027247966
"1910","(09/03/2022_15m_PC_cv1010_8020split) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.276891005344445,0.0229897480306824,507,-12.0441078769068,4.79440293609322e-26
"1911","(09/03/2022_15m_PC_cv1010_8020split) - (22/03/2022_50m_var_cv1010_8020split)",-0.0945917988444454,0.0229897480306824,507,-4.11452090376118,0.146686414989811
"1912","(09/03/2022_15m_PC_cv1010_8020split) - (22/03/2022_50m_var_cv510_8020split)",-0.0732817699444448,0.0229897480306823,507,-3.18758473762488,1
"1913","(09/03/2022_15m_PC_cv1010_8020split) - (22/03/2022_50m_var_cv520_8020split)",-0.110406897644445,0.0229897480306824,507,-4.80244052684243,0.00669584911621494
"1914","(09/03/2022_15m_PC_cv1010_8020split) - (22/03/2022_50m_var_trainonly_nosplit)",-0.298364417944445,0.0229897480306824,507,-12.978150849946,6.01619991052602e-30
"1915","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_15m_PC_cv520_8020split)",0.0175966731000002,0.0229897480306821,507,0.765413917391166,1
"1916","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_15m_PC_trainonly_nosplit)",-0.1833794013,0.0223765775818524,507,-8.19514962148288,6.66937663567677e-12
"1917","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_15m_var_cv1010_8020split)",0.0086567100000005,0.0223765775818523,507,0.386864790575535,1
"1918","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_15m_var_cv510_8020split)",0.011046809544444,0.022989748030682,507,0.480510248729173,1
"1919","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_15m_var_cv520_8020split)",0.0148933984,0.0223765775818524,507,0.665579816463027,1
"1920","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_15m_var_trainonly_nosplit)",-0.1580290044,0.0223765775818524,507,-7.06225086575185,1.75906608112603e-08
"1921","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_30m_PC_cv1010_8020split)",-0.0277250360111112,0.022989748030682,507,-1.20597389645635,1
"1922","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_30m_PC_cv510_8020split)",-0.00367373719999995,0.0223765775818524,507,-0.164177796473192,1
"1923","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_30m_PC_cv520_8020split)",-0.021265600344445,0.0229897480306821,507,-0.925003628402709,1
"1924","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_30m_PC_trainonly_nosplit)",-0.2109143216,0.0223765775818524,507,-9.42567382471632,4.91830895114432e-16
"1925","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_30m_var_cv1010_8020split)",0.00772469954444483,0.0229897480306821,507,0.336006272627932,1
"1926","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_30m_var_cv510_8020split)",0.0214550183222222,0.0229897480306821,507,0.933242865193143,1
"1927","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_30m_var_cv520_8020split)",0.0101723505444444,0.0229897480306821,507,0.442473337718553,1
"1928","(09/03/2022_15m_PC_cv510_8020split) - (09/03/2022_30m_var_trainonly_nosplit)",-0.160363924999999,0.0223765775818524,507,-7.16659750193686,8.84260608820183e-09
"1929","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15-30m_PC_cv1010_8020split)",0.0676600651000004,0.0387573692712753,507,1.74573420157663,1
"1930","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15-30m_var_cv1010_8020split)",0.0333779581000006,0.0387573692712753,507,0.86120288160885,1
"1931","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15-30m_var_cv510_8020split)",0.0551106561000009,0.0524777260704165,507,1.05017233456441,1
"1932","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15-30m_var_cv520_8020split)",0.0511366520999997,0.0524777260704161,507,0.974444891750513,1
"1933","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.057081452,0.0223765775818524,507,2.55094648818386,1
"1934","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15m_PC_cv1010_8020split)",0.0373463924333354,0.0329374303682917,507,1.13385871380204,1
"1935","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15m_PC_cv510_8020split)",0.0565042208499999,0.0296014297371624,507,1.90883417969042,1
"1936","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15m_PC_cv520_8020split)",0.0657378071000007,0.0524777260704164,507,1.25268017542893,1
"1937","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15m_PC_trainonly_nosplit)",-0.0136230521000001,0.0223765775818524,507,-0.608808565571193,1
"1938","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15m_var_cv1010_8020split)",-0.00210281379999993,0.0223765775818524,507,-0.0939738792631692,1
"1939","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15m_var_cv510_8020split)",-0.0414263347888893,0.0229897480306822,507,-1.80194818723553,1
"1940","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15m_var_cv520_8020split)",0.00911543221111127,0.0229897480306821,507,0.39649987459392,1
"1941","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_15m_var_trainonly_nosplit)",-0.0784226548999997,0.0223765775818524,507,-3.50467602175237,1
"1942","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_30m_var_cv1010_8020split)",0.000405916600000495,0.0258382461808501,507,0.0157099130165165,1
"1943","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_30m_var_cv510_8020split)",0.0357117124333331,0.0329374303682922,507,1.08422885556099,1
"1944","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_30m_var_cv520_8020split)",0.0455067460999999,0.0296014297371623,507,1.53731581562325,1
"1945","(09/03/2022_15m_PC_cv510_8020split) - (14/02/2022_30m_var_trainonly_nosplit)",-0.00809051210000012,0.0223765775818524,507,-0.361561640532625,1
"1946","(09/03/2022_15m_PC_cv510_8020split) - (19/01/2022_15m_PC_cv1010_8020split)",0.0109495670999998,0.0387573692712753,507,0.282515746189074,1
"1947","(09/03/2022_15m_PC_cv510_8020split) - (19/01/2022_15m_PC_cv520_8020split)",0.0487269841,0.0524777260704161,507,0.928526972274231,1
"1948","(09/03/2022_15m_PC_cv510_8020split) - (19/01/2022_30m_var_cv1010_8020split)",0.0625686150999992,0.052477726070416,507,1.19228899163891,1
"1949","(09/03/2022_15m_PC_cv510_8020split) - (19/01/2022_30m_var_cv520_8020split)",0.0549261181000004,0.0524777260704161,507,1.04665583311097,1
"1950","(09/03/2022_15m_PC_cv510_8020split) - (19/04/2022_50m_PC_cv1010_8020split)",-0.0195980519000002,0.0524777260704158,507,-0.373454670533992,1
"1951","(09/03/2022_15m_PC_cv510_8020split) - (19/04/2022_50m_PC_cv510_8020split)",0.0662049784333333,0.0329374303682922,507,2.01002256985617,1
"1952","(09/03/2022_15m_PC_cv510_8020split) - (19/04/2022_50m_PC_cv520_8020split)",0.0485534631000003,0.0387573692712752,507,1.25275435389226,1
"1953","(09/03/2022_15m_PC_cv510_8020split) - (19/04/2022_50m_PC_trainonly_nosplit)",0.0702829001,0.0524777260704162,507,1.33929012102568,1
"1954","(09/03/2022_15m_PC_cv510_8020split) - (19/04/2022_50m_var_cv1010_8020split)",-0.0395290040999998,0.0223765775818524,507,-1.76653484901364,1
"1955","(09/03/2022_15m_PC_cv510_8020split) - (19/04/2022_50m_var_cv510_8020split)",-0.0521263347000002,0.0223765775818524,507,-2.32950434485903,1
"1956","(09/03/2022_15m_PC_cv510_8020split) - (19/04/2022_50m_var_cv520_8020split)",-0.0298514429,0.0223765775818524,507,-1.33404864040557,1
"1957","(09/03/2022_15m_PC_cv510_8020split) - (19/04/2022_50m_var_trainonly_nosplit)",-0.1075857501,0.0223765775818524,507,-4.80796268805883,0.00652141983588369
"1958","(09/03/2022_15m_PC_cv510_8020split) - (22/03/2022_50m_PC_cv1010_8020split)",-0.0910361471999988,0.0223765775818523,507,-4.06836777728826,0.177852635921361
"1959","(09/03/2022_15m_PC_cv510_8020split) - (22/03/2022_50m_PC_cv510_8020split)",-0.0776737373,0.0223765775818524,507,-3.47120720386634,1
"1960","(09/03/2022_15m_PC_cv510_8020split) - (22/03/2022_50m_PC_cv520_8020split)",-0.0868149711000001,0.0223765775818524,507,-3.87972516272586,0.383500962343272
"1961","(09/03/2022_15m_PC_cv510_8020split) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.2740234488,0.0223765775818524,507,-12.2459946253012,7.08549459410301e-27
"1962","(09/03/2022_15m_PC_cv510_8020split) - (22/03/2022_50m_var_cv1010_8020split)",-0.0917242423000004,0.0223765775818525,507,-4.09911846279787,0.156459215961283
"1963","(09/03/2022_15m_PC_cv510_8020split) - (22/03/2022_50m_var_cv510_8020split)",-0.0704142133999998,0.0223765775818524,507,-3.1467820823997,1
"1964","(09/03/2022_15m_PC_cv510_8020split) - (22/03/2022_50m_var_cv520_8020split)",-0.1075393411,0.0223765775818524,507,-4.80588868903774,0.00658641194799651
"1965","(09/03/2022_15m_PC_cv510_8020split) - (22/03/2022_50m_var_trainonly_nosplit)",-0.2954968614,0.0223765775818524,507,-13.2056325556975,6.41442251772128e-31
"1966","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_15m_PC_trainonly_nosplit)",-0.2009760744,0.0229897480306821,507,-8.74198682524825,1.09263514336521e-13
"1967","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_15m_var_cv1010_8020split)",-0.00893996309999971,0.022989748030682,507,-0.388867380715459,1
"1968","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_15m_var_cv510_8020split)",-0.00654986355555618,0.0235869837993721,507,-0.277689746653006,1
"1969","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_15m_var_cv520_8020split)",-0.00270327470000024,0.0229897480306821,507,-0.117586095175661,1
"1970","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_15m_var_trainonly_nosplit)",-0.175625677500001,0.0229897480306821,507,-7.63930414833649,3.55684842587926e-10
"1971","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_30m_PC_cv1010_8020split)",-0.0453217091111114,0.0235869837993721,507,-1.92147115954342,1
"1972","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_30m_PC_cv510_8020split)",-0.0212704103000002,0.0229897480306821,507,-0.925212850163153,1
"1973","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_30m_PC_cv520_8020split)",-0.0388622734444452,0.0235869837993722,507,-1.64761521757095,1
"1974","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_30m_PC_trainonly_nosplit)",-0.2285109947,0.0229897480306821,507,-9.93969113515421,7.05982036695982e-18
"1975","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_30m_var_cv1010_8020split)",-0.00987197355555539,0.0235869837993721,507,-0.418534800359602,1
"1976","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_30m_var_cv510_8020split)",0.00385834522222194,0.0235869837993721,507,0.163579423933154,1
"1977","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_30m_var_cv520_8020split)",-0.00742432255555577,0.0235869837993722,507,-0.314763541566233,1
"1978","(09/03/2022_15m_PC_cv520_8020split) - (09/03/2022_30m_var_trainonly_nosplit)",-0.1779605981,0.0229897480306821,507,-7.74086770600937,1.7471990195167e-10
"1979","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15-30m_PC_cv1010_8020split)",0.0500633920000002,0.0391145875993546,507,1.27991614056609,1
"1980","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15-30m_var_cv1010_8020split)",0.0157812850000004,0.0391145875993546,507,0.403462901402564,1
"1981","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15-30m_var_cv510_8020split)",0.0375139830000007,0.0527420991595828,507,0.711272088099752,1
"1982","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15-30m_var_cv520_8020split)",0.0335399789999995,0.0527420991595824,507,0.635924233855713,1
"1983","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.0394847788999998,0.0229897480306821,507,1.71749506985911,1
"1984","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15m_PC_cv1010_8020split)",0.0197497193333352,0.0333570323845461,507,0.592070634631305,1
"1985","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15m_PC_cv510_8020split)",0.0389075477499996,0.030067622664949,507,1.29400146408501,1
"1986","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15m_PC_cv520_8020split)",0.0481411340000005,0.0527420991595827,507,0.912764845675539,1
"1987","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15m_PC_trainonly_nosplit)",-0.0312197252000003,0.0229897480306821,507,-1.3579846616124,1
"1988","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15m_var_cv1010_8020split)",-0.0196994869000001,0.0229897480306821,507,-0.856881374850616,1
"1989","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15m_var_cv510_8020split)",-0.0590230078888895,0.0235869837993722,507,-2.50235504424522,1
"1990","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15m_var_cv520_8020split)",-0.00848124088888894,0.0235869837993722,507,-0.359572930605679,1
"1991","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_15m_var_trainonly_nosplit)",-0.096019328,0.0229897480306821,507,-4.17661506650062,0.112867041533871
"1992","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_30m_var_cv1010_8020split)",-0.0171907564999997,0.0263710495797913,507,-0.651879874859944,1
"1993","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_30m_var_cv510_8020split)",0.0181150393333329,0.0333570323845466,507,0.543065076188406,1
"1994","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_30m_var_cv520_8020split)",0.0279100729999997,0.0300676226649489,507,0.928243423532637,1
"1995","(09/03/2022_15m_PC_cv520_8020split) - (14/02/2022_30m_var_trainonly_nosplit)",-0.0256871852000003,0.0229897480306821,507,-1.1173321763126,1
"1996","(09/03/2022_15m_PC_cv520_8020split) - (19/01/2022_15m_PC_cv1010_8020split)",-0.0066471060000004,0.0391145875993546,507,-0.169939309295187,1
"1997","(09/03/2022_15m_PC_cv520_8020split) - (19/01/2022_15m_PC_cv520_8020split)",0.0311303109999997,0.0527420991595825,507,0.590236480838738,1
"1998","(09/03/2022_15m_PC_cv520_8020split) - (19/01/2022_30m_var_cv1010_8020split)",0.044971941999999,0.0527420991595823,507,0.852676376492466,1
"1999","(09/03/2022_15m_PC_cv520_8020split) - (19/01/2022_30m_var_cv520_8020split)",0.0373294450000002,0.0527420991595824,507,0.707773213331006,1
"2000","(09/03/2022_15m_PC_cv520_8020split) - (19/04/2022_50m_PC_cv1010_8020split)",-0.0371947250000004,0.0527420991595821,507,-0.705218897098883,1
"2001","(09/03/2022_15m_PC_cv520_8020split) - (19/04/2022_50m_PC_cv510_8020split)",0.0486083053333331,0.0333570323845467,507,1.45721312294711,1
"2002","(09/03/2022_15m_PC_cv520_8020split) - (19/04/2022_50m_PC_cv520_8020split)",0.03095679,0.0391145875993546,507,0.791438486251887,1
"2003","(09/03/2022_15m_PC_cv520_8020split) - (19/04/2022_50m_PC_trainonly_nosplit)",0.0526862269999997,0.0527420991595825,507,0.998940653472785,1
"2004","(09/03/2022_15m_PC_cv520_8020split) - (19/04/2022_50m_var_cv1010_8020split)",-0.0571256772,0.0229897480306822,507,-2.48483267949522,1
"2005","(09/03/2022_15m_PC_cv520_8020split) - (19/04/2022_50m_var_cv510_8020split)",-0.0697230078000004,0.0229897480306821,507,-3.03278694951106,1
"2006","(09/03/2022_15m_PC_cv520_8020split) - (19/04/2022_50m_var_cv520_8020split)",-0.0474481160000002,0.0229897480306821,507,-2.06388151521608,1
"2007","(09/03/2022_15m_PC_cv520_8020split) - (19/04/2022_50m_var_trainonly_nosplit)",-0.1251824232,0.0229897480306821,507,-5.44514115739466,0.000261802828839958
"2008","(09/03/2022_15m_PC_cv520_8020split) - (22/03/2022_50m_PC_cv1010_8020split)",-0.108632820299999,0.0229897480306821,507,-4.72527233247698,0.00965693548879066
"2009","(09/03/2022_15m_PC_cv520_8020split) - (22/03/2022_50m_PC_cv510_8020split)",-0.0952704104000002,0.0229897480306821,507,-4.14403891129438,0.129556895068715
"2010","(09/03/2022_15m_PC_cv520_8020split) - (22/03/2022_50m_PC_cv520_8020split)",-0.1044116442,0.0229897480306821,507,-4.54166109435617,0.0226202740442072
"2011","(09/03/2022_15m_PC_cv520_8020split) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.2916201219,0.0229897480306821,507,-12.6847898250474,1.04885985524132e-28
