"","contrast","estimate","SE","df","t.ratio","p.value"
"1754","(09/03/2022_15-30m_PC_7030split) - (19/04/2022_50m_var_7030split)",-0.0444444444999881,0.0467348944886796,756,-0.950990581796513,1
"1755","(09/03/2022_15-30m_PC_7030split) - (19/04/2022_50m_var_8020split)",-0.0138888889999917,0.0467348944886797,756,-0.297184558817309,1
"1756","(09/03/2022_15-30m_PC_7030split) - (22/03/2022_50m_PC_7030split)",-0.161111111099991,0.0467348944886798,756,-3.44734085446615,1
"1757","(09/03/2022_15-30m_PC_7030split) - (22/03/2022_50m_PC_8020split)",-0.23055555569999,0.0467348944886797,756,-4.93326363999466,0.00346857337294661
"1758","(09/03/2022_15-30m_PC_7030split) - (22/03/2022_50m_var_7030split)",-0.199999999899994,0.0467348944886797,756,-4.27945761059626,0.0737024216370976
"1759","(09/03/2022_15-30m_PC_7030split) - (22/03/2022_50m_var_8020split)",-0.230555555799991,0.0467348944886797,756,-4.93326364213441,0.00346857333612055
"1760","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_15-30-50m_PC_7030split)",0.456094275900011,0.0467348944886796,756,9.75918060562838,9.93814568382503e-18
"1761","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_15-30-50m_PC_8020split)",0.480555555500008,0.0467348944886797,756,10.2825856516357,9.26965827038787e-20
"1762","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_15-30-50m_var_7030split)",0.401212121000008,0.0467348944886798,756,8.58485132767744,1.79486198655878e-13
"1763","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.419444444100008,0.0467348944886797,756,8.97497359711826,7.71124544612866e-15
"1764","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_15m_PC_7030split)",0.533333333000007,0.0467348944886796,756,11.4118869601641,2.12070459973536e-24
"1765","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_15m_PC_8020split)",0.519444444300008,0.0467348944886798,756,11.1147024077658,3.80987060775277e-23
"1766","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_15m_var_7030split)",0.449999999900008,0.0467348944886797,756,9.62877962651674,3.09512583922977e-17
"1767","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_15m_var_8020split)",0.486111110900008,0.0467348944886797,756,10.4014594708833,3.12634506886418e-20
"1768","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_30m_PC_7030split)",0.477777777500008,0.0467348944886796,756,10.2231487355928,1.59066438210674e-19
"1769","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_30m_PC_8020split)",0.469444444400008,0.0467348944886797,756,10.0448380067215,7.92634632878149e-19
"1770","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_30m_var_7030split)",0.505555555300008,0.0467348944886797,756,10.8175178489483,6.4857569454901e-22
"1771","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_30m_var_8020split)",0.477777777600008,0.0467348944886797,756,10.2231487377325,1.59066435125109e-19
"1772","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_50m_PC_7030split)",0.494444444400008,0.0467348944886797,756,10.5797702083135,6.01967878597844e-21
"1773","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_50m_PC_8020split)",0.461111111000008,0.0467348944886797,756,9.86652727143098,3.86719282417222e-18
"1774","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_50m_var_7030split)",0.438888888800008,0.0467348944886797,756,9.39103198160247,2.38310757636244e-16
"1775","(09/03/2022_15-30m_PC_7030split) - (26/05/2022_50m_var_8020split)",0.361111110900008,0.0467348944886797,756,7.72679846292319,1.22374545100533e-10
"1776","(09/03/2022_15-30m_PC_8020split) - (09/03/2022_15-30m_var_7030split)",-0.141666666600015,0.0467348944886794,756,-3.03128247426194,1
"1777","(09/03/2022_15-30m_PC_8020split) - (09/03/2022_15-30m_var_8020split)",-0.120833333300003,0.0467348944886793,756,-2.58550564031493,1
"1778","(09/03/2022_15-30m_PC_8020split) - (09/03/2022_15m_PC_7030split)",-0.102777777800007,0.0467348944886796,756,-2.19916571813171,1
"1779","(09/03/2022_15-30m_PC_8020split) - (09/03/2022_15m_PC_8020split)",-0.083333333300013,0.0467348944886794,756,-1.7831073379271,1
"1780","(09/03/2022_15-30m_PC_8020split) - (09/03/2022_15m_var_7030split)",-0.191666666600013,0.0467348944886794,756,-4.10114687744594,0.158854552066615
"1781","(09/03/2022_15-30m_PC_8020split) - (09/03/2022_15m_var_8020split)",-0.0833333333000061,0.0467348944886793,756,-1.78310733792695,1
"1782","(09/03/2022_15-30m_PC_8020split) - (09/03/2022_30m_PC_7030split)",-0.10833333330001,0.0467348944886795,756,-2.31803953951905,1
"1783","(09/03/2022_15-30m_PC_8020split) - (09/03/2022_30m_PC_8020split)",-0.141666666600018,0.0467348944886796,756,-3.031282474262,1
"1784","(09/03/2022_15-30m_PC_8020split) - (09/03/2022_30m_var_7030split)",-0.213888888700023,0.0467348944886797,756,-4.57664216513493,0.0192497964532811
"1785","(09/03/2022_15-30m_PC_8020split) - (09/03/2022_30m_var_8020split)",-0.183333333400009,0.0467348944886794,756,-3.92283614643482,0.332840254295394
"1786","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_15-30m_PC_7030split)",0.0944444444999882,0.0467348944886795,756,2.02085498498056,1
"1787","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_15-30m_PC_8020split)",0.179166666799991,0.0467348944886794,756,3.83368078092892,0.476693125798227
"1788","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_15-30m_var_7030split)",0.0555555556999944,0.0467348944886792,756,1.18873822885065,1
"1789","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_15-30m_var_8020split)",0.0708333333999917,0.0467348944886793,756,1.51564123927037,1
"1790","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_15m_PC_7030split)",0.213888888999991,0.0467348944886794,756,4.57664217155344,0.0192497958789004
"1791","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_15m_PC_8020split)",0.208333333299993,0.0467348944886794,756,4.45776834588676,0.0332443623206564
"1792","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_15m_var_7030split)",0.0583333333999855,0.0467348944886796,756,1.24817513847422,1
"1793","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_15m_var_8020split)",-0.00833333340000747,0.0467348944886793,756,-0.178310735290653,1
"1794","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_30m_PC_7030split)",0.241666666799991,0.0467348944886792,756,5.17101128490899,0.00104023227182797
"1795","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_30m_PC_8020split)",0.266666666599992,0.0467348944886795,756,5.70594348222154,5.79032525813927e-05
"1796","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_30m_var_7030split)",0.041666666699997,0.0467348944886792,756,0.891553670033214,1
"1797","(09/03/2022_15-30m_PC_8020split) - (14/02/2022_30m_var_8020split)",-0.00833333330000946,0.0467348944886794,756,-0.178310733150966,1
"1798","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_15-30m_PC_7030split)",0.225000000099991,0.0467348944886793,756,4.81438981646773,0.00621766131042268
"1799","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_15-30m_PC_8020split)",0.254166666699993,0.0467348944886793,756,5.43847738356531,0.000253092893516242
"1800","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_15-30m_var_7030split)",0.219444444499995,0.0467348944886791,756,4.69551599294083,0.011008398782635
"1801","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_15-30m_var_8020split)",0.183333333299992,0.0467348944886793,756,3.92283614429474,0.332840257193617
"1802","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_15m_PC_7030split)",0.169444444399997,0.046734894488679,756,3.62565158761711,1
"1803","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_15m_PC_8020split)",0.216666666599992,0.0467348944886793,756,4.63607907903751,0.0145797641510594
"1804","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_15m_var_7030split)",0.197222222299993,0.0467348944886793,756,4.22002070311224,0.0955029835368686
"1805","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_15m_var_8020split)",0.216666666799991,0.0467348944886794,756,4.63607908331694,0.0145797638577403
"1806","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_30m_PC_7030split)",0.19722222229999,0.0467348944886795,756,4.22002070311216,0.0955029835368997
"1807","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_30m_PC_8020split)",0.249999999999993,0.0467348944886794,756,5.34932201592005,0.000408204890342547
"1808","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_30m_var_7030split)",0.130555555599992,0.0467348944886792,756,2.79353483148693,1
"1809","(09/03/2022_15-30m_PC_8020split) - (19/01/2022_30m_var_8020split)",0.174999999999992,0.0467348944886793,756,3.74452541114397,0.677892939228133
"1810","(09/03/2022_15-30m_PC_8020split) - (19/04/2022_50m_PC_7030split)",-0.0305555556000036,0.0467348944886792,756,-0.653806025119094,1
"1811","(09/03/2022_15-30m_PC_8020split) - (19/04/2022_50m_PC_8020split)",0.0333333332999929,0.0467348944886793,756,0.713242934742632,1
"1812","(09/03/2022_15-30m_PC_8020split) - (19/04/2022_50m_var_7030split)",-0.113888888800004,0.0467348944886792,756,-2.43691336090621,1
"1813","(09/03/2022_15-30m_PC_8020split) - (19/04/2022_50m_var_8020split)",-0.083333333300008,0.0467348944886793,756,-1.78310733792699,1
"1814","(09/03/2022_15-30m_PC_8020split) - (22/03/2022_50m_PC_7030split)",-0.230555555400007,0.0467348944886795,756,-4.93326363357585,0.00346857348341711
"1815","(09/03/2022_15-30m_PC_8020split) - (22/03/2022_50m_PC_8020split)",-0.300000000000006,0.0467348944886793,756,-6.41918641910438,8.4295191505733e-07
"1816","(09/03/2022_15-30m_PC_8020split) - (22/03/2022_50m_var_7030split)",-0.26944444420001,0.0467348944886794,756,-5.76538038970598,4.13759402020101e-05
"1817","(09/03/2022_15-30m_PC_8020split) - (22/03/2022_50m_var_8020split)",-0.300000000100007,0.0467348944886793,756,-6.41918642124413,8.42951903823184e-07
"1818","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.386649831599995,0.0467348944886793,756,8.27325782651877,2.04605513795187e-12
"1819","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.411111111199991,0.0467348944886793,756,8.79666287252613,3.29491152908108e-14
"1820","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_15-30-50m_var_7030split)",0.331767676699991,0.0467348944886794,756,7.09892854856782,1.0114405887329e-08
"1821","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_15-30-50m_var_8020split)",0.349999999799992,0.0467348944886793,756,7.48905081800865,6.7534777162699e-10
"1822","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_15m_PC_7030split)",0.463888888699991,0.0467348944886792,756,9.92596418105448,2.28550225041819e-18
"1823","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_15m_PC_8020split)",0.449999999999992,0.0467348944886794,756,9.62877962865618,3.09512578183608e-17
"1824","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_15m_var_7030split)",0.380555555599992,0.0467348944886793,756,8.14285684740713,5.54455262966784e-12
"1825","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_15m_var_8020split)",0.416666666599992,0.0467348944886793,756,8.91553669177367,1.25449916059926e-14
"1826","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_30m_PC_7030split)",0.408333333199992,0.0467348944886793,756,8.73722595648319,5.31939896139025e-14
"1827","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_30m_PC_8020split)",0.400000000099992,0.0467348944886793,756,8.55891522761187,2.20391684148281e-13
"1828","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_30m_var_7030split)",0.436111110999992,0.0467348944886794,756,9.33159506983869,3.94546671477134e-16
"1829","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_30m_var_8020split)",0.408333333299992,0.0467348944886793,756,8.73722595862291,5.31939886991272e-14
"1830","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_50m_PC_7030split)",0.425000000099992,0.0467348944886793,756,9.09384742920389,2.8915876531352e-15
"1831","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_50m_PC_8020split)",0.391666666699991,0.0467348944886793,756,8.38060449232138,8.91973477077409e-13
"1832","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_50m_var_7030split)",0.369444444499992,0.0467348944886793,756,7.90510920249286,3.30231107068299e-11
"1833","(09/03/2022_15-30m_PC_8020split) - (26/05/2022_50m_var_8020split)",0.291666666599991,0.0467348944886793,756,6.24087568381356,2.52576228756778e-06
"1834","(09/03/2022_15-30m_var_7030split) - (09/03/2022_15-30m_var_8020split)",0.0208333333000116,0.0467348944886794,756,0.445776833947021,1
"1835","(09/03/2022_15-30m_var_7030split) - (09/03/2022_15m_PC_7030split)",0.038888888800008,0.0467348944886798,756,0.832116756130212,1
"1836","(09/03/2022_15-30m_var_7030split) - (09/03/2022_15m_PC_8020split)",0.0583333333000018,0.0467348944886796,756,1.24817513633484,1
"1837","(09/03/2022_15-30m_var_7030split) - (09/03/2022_15m_var_7030split)",-0.049999999999998,0.0467348944886795,756,-1.06986440318399,1
"1838","(09/03/2022_15-30m_var_7030split) - (09/03/2022_15m_var_8020split)",0.0583333333000087,0.0467348944886795,756,1.24817513633499,1
"1839","(09/03/2022_15-30m_var_7030split) - (09/03/2022_30m_PC_7030split)",0.033333333300005,0.0467348944886796,756,0.713242934742886,1
"1840","(09/03/2022_15-30m_var_7030split) - (09/03/2022_30m_PC_8020split)",-3.10862446895044e-15,0.0467348944886797,756,-6.65161332439387e-14,1
"1841","(09/03/2022_15-30m_var_7030split) - (09/03/2022_30m_var_7030split)",-0.0722222221000084,0.0467348944886798,756,-1.545359690873,1
"1842","(09/03/2022_15-30m_var_7030split) - (09/03/2022_30m_var_8020split)",-0.041666666799994,0.0467348944886795,756,-0.891553672172872,1
"1843","(09/03/2022_15-30m_var_7030split) - (14/02/2022_15-30m_PC_7030split)",0.236111111100003,0.0467348944886797,756,5.05213745924247,0.00191122869615458
"1844","(09/03/2022_15-30m_var_7030split) - (14/02/2022_15-30m_PC_8020split)",0.320833333400006,0.0467348944886796,756,6.86496325519083,4.83638265432549e-08
"1845","(09/03/2022_15-30m_var_7030split) - (14/02/2022_15-30m_var_7030split)",0.197222222300009,0.0467348944886793,756,4.22002070311259,0.0955029835367247
"1846","(09/03/2022_15-30m_var_7030split) - (14/02/2022_15-30m_var_8020split)",0.212500000000007,0.0467348944886795,756,4.5469237135323,0.0220931103144187
"1847","(09/03/2022_15-30m_var_7030split) - (14/02/2022_15m_PC_7030split)",0.355555555600005,0.0467348944886796,756,7.60792464581535,2.89069777676345e-10
"1848","(09/03/2022_15-30m_var_7030split) - (14/02/2022_15m_PC_8020split)",0.349999999900008,0.0467348944886795,756,7.48905082014868,6.7534776137751e-10
"1849","(09/03/2022_15-30m_var_7030split) - (14/02/2022_15m_var_7030split)",0.2,0.0467348944886797,756,4.27945761273613,0.0737024209453696
"1850","(09/03/2022_15-30m_var_7030split) - (14/02/2022_15m_var_8020split)",0.133333333200007,0.0467348944886795,756,2.85297173897128,1
"1851","(09/03/2022_15-30m_var_7030split) - (14/02/2022_30m_PC_7030split)",0.383333333400006,0.0467348944886793,756,8.20229375917092,3.52547598861873e-12
"1852","(09/03/2022_15-30m_var_7030split) - (14/02/2022_30m_PC_8020split)",0.408333333200007,0.0467348944886796,756,8.73722595648344,5.31939896137941e-14
"1853","(09/03/2022_15-30m_var_7030split) - (14/02/2022_30m_var_7030split)",0.183333333300012,0.0467348944886794,756,3.92283614429515,0.332840257193053
"1854","(09/03/2022_15-30m_var_7030split) - (14/02/2022_30m_var_8020split)",0.133333333300005,0.0467348944886795,756,2.85297174111097,1
"1855","(09/03/2022_15-30m_var_7030split) - (19/01/2022_15-30m_PC_7030split)",0.366666666700006,0.0467348944886795,756,7.84567229072965,5.12418042009632e-11
"1856","(09/03/2022_15-30m_var_7030split) - (19/01/2022_15-30m_PC_8020split)",0.395833333300008,0.0467348944886794,756,8.46975985782723,4.44685318155404e-13
"1857","(09/03/2022_15-30m_var_7030split) - (19/01/2022_15-30m_var_7030split)",0.36111111110001,0.0467348944886793,756,7.72679846720276,1.22374541289386e-10
"1858","(09/03/2022_15-30m_var_7030split) - (19/01/2022_15-30m_var_8020split)",0.324999999900007,0.0467348944886795,756,6.95411861855666,2.67805396285554e-08
"1859","(09/03/2022_15-30m_var_7030split) - (19/01/2022_15m_PC_7030split)",0.311111111000012,0.0467348944886792,756,6.65693406187905,1.87320145576466e-07
"1860","(09/03/2022_15-30m_var_7030split) - (19/01/2022_15m_PC_8020split)",0.358333333200007,0.0467348944886795,756,7.66736155329943,1.88340305351097e-10
"1861","(09/03/2022_15-30m_var_7030split) - (19/01/2022_15m_var_7030split)",0.338888888900007,0.0467348944886794,756,7.25130317737416,3.56526010332628e-09
"1862","(09/03/2022_15-30m_var_7030split) - (19/01/2022_15m_var_8020split)",0.358333333400006,0.0467348944886795,756,7.66736155757886,1.88340299522938e-10
"1863","(09/03/2022_15-30m_var_7030split) - (19/01/2022_30m_PC_7030split)",0.338888888900005,0.0467348944886796,756,7.25130317737408,3.56526010332839e-09
"1864","(09/03/2022_15-30m_var_7030split) - (19/01/2022_30m_PC_8020split)",0.391666666600008,0.0467348944886795,756,8.38060449018196,8.91973491912979e-13
"1865","(09/03/2022_15-30m_var_7030split) - (19/01/2022_30m_var_7030split)",0.272222222200007,0.0467348944886794,756,5.82481730574886,2.9477330697828e-05
"1866","(09/03/2022_15-30m_var_7030split) - (19/01/2022_30m_var_8020split)",0.316666666600007,0.0467348944886795,756,6.77580788540589,8.67806648168192e-08
"1867","(09/03/2022_15-30m_var_7030split) - (19/04/2022_50m_PC_7030split)",0.111111111000011,0.0467348944886794,756,2.37747644914285,1
"1868","(09/03/2022_15-30m_var_7030split) - (19/04/2022_50m_PC_8020split)",0.174999999900008,0.0467348944886795,756,3.74452540900456,0.67789294489827
"1869","(09/03/2022_15-30m_var_7030split) - (19/04/2022_50m_var_7030split)",0.0277777778000105,0.0467348944886794,756,0.594369113355741,1
"1870","(09/03/2022_15-30m_var_7030split) - (19/04/2022_50m_var_8020split)",0.0583333333000068,0.0467348944886795,756,1.24817513633495,1
"1871","(09/03/2022_15-30m_var_7030split) - (22/03/2022_50m_PC_7030split)",-0.0888888887999921,0.0467348944886795,756,-1.90198115931391,1
"1872","(09/03/2022_15-30m_var_7030split) - (22/03/2022_50m_PC_8020split)",-0.158333333399991,0.0467348944886795,756,-3.38790394484242,1
"1873","(09/03/2022_15-30m_var_7030split) - (22/03/2022_50m_var_7030split)",-0.127777777599995,0.0467348944886795,756,-2.73409791544403,1
"1874","(09/03/2022_15-30m_var_7030split) - (22/03/2022_50m_var_8020split)",-0.158333333499993,0.0467348944886795,756,-3.38790394698217,1
"1875","(09/03/2022_15-30m_var_7030split) - (26/05/2022_15-30-50m_PC_7030split)",0.52831649820001,0.0467348944886794,756,11.3045403007807,6.05697424118085e-24
"1876","(09/03/2022_15-30m_var_7030split) - (26/05/2022_15-30-50m_PC_8020split)",0.552777777800006,0.0467348944886795,756,11.827945346788,3.40503072027621e-26
"1877","(09/03/2022_15-30m_var_7030split) - (26/05/2022_15-30-50m_var_7030split)",0.473434343300006,0.0467348944886796,756,10.1302110228297,3.68347638851136e-19
"1878","(09/03/2022_15-30m_var_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.491666666400006,0.0467348944886795,756,10.5203332922706,1.04482792904763e-20
