"","mtry","date","alt","PC","OOB","X35","X70","X140","X280","X560","Accuracy_test","AccuracyPValue_test","Kappa_test","split"
"401",4,"26/05/2022","50m",0,0.714285714,0.333333333,0.5,0.833333333,1,0.9,0.111111111,0.993233605,-0.014084507,"7030split"
"402",4,"26/05/2022","50m",0,0.69047619,0.333333333,0.714285714,0.666666667,1,0.818181818,0.222222222,0.898334917,0.059701493,"7030split"
"403",4,"26/05/2022","50m",0,0.714285714,0.222222222,0.857142857,0.6,1,1,0.111111111,0.977355167,-0.099236641,"7030split"
"404",4,"26/05/2022","50m",0,0.904761905,0.857142857,0.9,0.818181818,1,1,0.444444444,0.223260162,0.325842697,"7030split"
"405",4,"26/05/2022","50m",0,0.761904762,0.333333333,0.857142857,0.777777778,0.875,1,0.277777778,0.588592566,0.089494163,"7030split"
"406",4,"26/05/2022","50m",0,0.785714286,0.5,0.625,1,0.9,0.9,0.388888889,0.391489654,0.208,"7030split"
"407",4,"26/05/2022","50m",0,0.619047619,0.333333333,0.5,0.8,0.555555556,1,0.166666667,0.967352145,0.007352941,"7030split"
"408",4,"26/05/2022","50m",0,0.666666667,0.111111111,0.75,0.727272727,0.9,1,0.166666667,0.99711994,0.059233449,"7030split"
"409",4,"26/05/2022","50m",0,0.714285714,0.5,0.7,0.6,1,0.8,0.222222222,0.898334917,0.1,"7030split"
"410",4,"26/05/2022","50m",0,0.857142857,1,0.636363636,0.888888889,0.9,1,0.111111111,0.999608605,-0.017667845,"7030split"
"411",4,"02/06/2022","50m",0,0.738095238,0.875,0.555555556,0.625,0.857142857,0.8,0.111111111,0.977355167,-0.095057034,"7030split"
"412",4,"02/06/2022","50m",0,0.880952381,0.7,1,1,1,0.714285714,0.388888889,0.391489654,0.282608696,"7030split"
"413",4,"02/06/2022","50m",0,0.785714286,0.375,0.666666667,0.8,1,1,0.055555556,0.999323361,-0.133333333,"7030split"
"414",4,"02/06/2022","50m",0,0.738095238,0.555555556,0.75,0.545454545,1,1,0.111111111,0.993233605,-0.074626866,"7030split"
"415",4,"02/06/2022","50m",0,0.785714286,0.8,0.888888889,0.833333333,0.75,0.666666667,0.055555556,0.999323361,-0.15037594,"7030split"
"416",4,"02/06/2022","50m",0,0.928571429,0.777777778,1,0.9,1,1,0.333333333,0.762512238,0.214545455,"7030split"
"417",4,"02/06/2022","50m",0,0.785714286,0.5,1,1,0.6,1,0.166666667,0.912667724,0.025270758,"7030split"
"418",4,"02/06/2022","50m",0,0.80952381,0.555555556,1,0.777777778,0.75,1,0.166666667,0.797849766,-0.030534351,"7030split"
"419",4,"02/06/2022","50m",0,0.833333333,0.75,0.777777778,1,0.857142857,0.8,0.222222222,0.779975533,0.034482759,"7030split"
"420",4,"02/06/2022","50m",0,0.857142857,0.625,1,0.888888889,0.8,1,0.166666667,0.912667724,-0.042471042,"7030split"
"421",1,"09/03/2022","15m",2,0.145833333,0,0.222222222,0.2,0.222222222,0.1,0.416666667,0.157643676,0.243243243,"8020split"
"422",1,"09/03/2022","15m",2,0.395833333,0.272727273,0.444444444,0.333333333,0.6,0.333333333,0.916666667,2.21e-06,0.89380531,"8020split"
"423",1,"09/03/2022","15m",2,0.291666667,0.2,0.272727273,0.2,0.666666667,0.272727273,0.583333333,0.387207031,0.473684211,"8020split"
"424",1,"09/03/2022","15m",2,0.291666667,0.25,0.3,0,0.555555556,0.363636364,0.583333333,0.06644764,0.459459459,"8020split"
"425",1,"09/03/2022","15m",2,0.229166667,0.1,0.2,0.222222222,0.4,0.222222222,0.666666667,0.00278151,0.582608696,"8020split"
"426",1,"09/03/2022","15m",2,0.354166667,0.25,0.555555556,0.333333333,0.272727273,0.428571429,0.833333333,0.004029535,0.775700935,"8020split"
"427",1,"09/03/2022","15m",2,0.229166667,0,0.4,0.111111111,0.571428571,0.181818182,0.583333333,0.189264302,0.47826087,"8020split"
"428",1,"09/03/2022","30m",2,0.270833333,0.090909091,0.5,0.090909091,0.5,0.3,0.833333333,0.019287109,0.755102041,"8020split"
"429",1,"09/03/2022","30m",2,0.270833333,0.181818182,0.571428571,0,0.444444444,0.272727273,0.583333333,0.189264302,0.504132231,"8020split"
"430",1,"09/03/2022","30m",2,0.291666667,0.2,0.375,0.2,0.444444444,0.272727273,0.666666667,0.018758432,0.58974359,"8020split"
"431",1,"09/03/2022","30m",2,0.291666667,0.25,0.555555556,0.111111111,0.333333333,0.2,0.833333333,0.000543804,0.777777778,"8020split"
"432",1,"09/03/2022","30m",2,0.375,0.363636364,0.5,0,0.625,0.375,0.583333333,0.06644764,0.417475728,"8020split"
"433",1,"09/03/2022","30m",2,0.354166667,0.666666667,0.6,0,0.333333333,0.2,0.75,0.000391662,0.686956522,"8020split"
"434",1,"09/03/2022","30m",2,0.395833333,0.5,0.454545455,0.25,0.5,0.272727273,0.666666667,0.018758432,0.563636364,"8020split"
"435",1,"09/03/2022","30m",2,0.291666667,0.666666667,0.3,0,0.4,0.272727273,0.666666667,0.193847656,0.533980583,"8020split"
"436",1,"09/03/2022","30m",2,0.375,0.3,0.333333333,0.2,0.6,0.444444444,0.833333333,3.76e-05,0.789473684,"8020split"
"437",1,"09/03/2022","30m",2,0.416666667,0.4,0.666666667,0.142857143,0.454545455,0.363636364,0.916666667,0.0004874,0.885714286,"8020split"
"438",1,"22/03/2022","50m",2,0.145833333,0.090909091,0.1,0.090909091,0.222222222,0.285714286,1,2.74e-05,1,"8020split"
"439",1,"22/03/2022","50m",2,0.208333333,0.111111111,0.2,0.25,0.3,0.181818182,1,1.88e-06,1,"8020split"
"440",1,"22/03/2022","50m",2,0.166666667,0,0.090909091,0.166666667,0.166666667,0.363636364,0.833333333,0.019287109,0.755102041,"8020split"
"441",1,"22/03/2022","50m",2,0.1875,0.111111111,0.090909091,0.25,0.2,0.3,0.833333333,0.000543804,0.785714286,"8020split"
"442",1,"22/03/2022","50m",2,0.145833333,0.111111111,0.083333333,0.111111111,0.25,0.2,0.916666667,4.7e-05,0.884615385,"8020split"
"443",1,"22/03/2022","50m",2,0.166666667,0.090909091,0.222222222,0.111111111,0.111111111,0.3,1,5.96e-08,1,"8020split"
"444",1,"22/03/2022","50m",2,0.208333333,0.125,0.222222222,0.1,0.181818182,0.4,0.916666667,4.7e-05,0.891891892,"8020split"
"445",1,"03/05/2022","50m",2,0.708333333,0.3,0.75,1,0.545454545,1,0.583333333,0.06644764,0.482758621,"8020split"
"446",1,"02/06/2022","50m",2,0.916666667,0.909090909,0.9,0.777777778,1,1,0.5,0.177722456,0.357142857,"8020split"
"447",1,"02/06/2022","50m",2,0.708333333,0.363636364,0.666666667,0.75,1,0.8,0.25,0.818877354,0.060869565,"8020split"
"448",1,"02/06/2022","50m",2,0.791666667,0.727272727,1,0.666666667,0.888888889,0.666666667,0.25,0.609324992,0.084745763,"8020split"
"449",1,"02/06/2022","50m",2,0.75,0.666666667,0.777777778,0.5,1,0.8,0.166666667,0.84161824,-0.025641026,"8020split"
"450",1,"02/06/2022","50m",2,0.833333333,0.75,0.8,0.7,1,0.909090909,0.25,0.818877354,0.076923077,"8020split"
"451",1,"02/06/2022","50m",2,0.8125,0.8,0.9,0.571428571,1,0.727272727,0.166666667,0.985141386,-0.043478261,"8020split"
"452",1,"02/06/2022","50m",2,0.791666667,0.777777778,0.9,0.555555556,1,0.7,0.083333333,0.968323648,-0.128205128,"8020split"
"453",1,"02/06/2022","50m",2,0.833333333,0.9,0.888888889,0.4,1,1,0.25,0.609324992,0.068965517,"8020split"
"454",1,"02/06/2022","50m",2,0.729166667,0.6,0.8,0.777777778,0.727272727,0.75,0.416666667,0.368479286,0.3,"8020split"
"455",1,"02/06/2022","50m",2,0.729166667,0.555555556,0.875,0.444444444,0.833333333,0.9,0.25,0.818877354,0.107438017,"8020split"
"456",1,"26/05/2022","15-30-50m",3,0.8125,0.76,0.892857143,0.774193548,0.785714286,0.84375,0.166666667,0.98174354,-0.033492823,"8020split"
"457",1,"26/05/2022","15-30-50m",3,0.784722222,0.655172414,0.888888889,0.71875,0.931034483,0.740740741,0.083333333,0.997361947,-0.137931034,"8020split"
"458",1,"26/05/2022","15-30-50m",3,0.854166667,0.884615385,0.933333333,0.71875,0.931034483,0.814814815,0.222222222,0.822946169,0.043643264,"8020split"
"459",1,"26/05/2022","15-30-50m",3,0.75,0.448275862,0.925925926,0.612903226,0.84375,0.96,0.111111111,0.998513094,-0.092979127,"8020split"
"460",1,"26/05/2022","15-30-50m",3,0.798611111,0.533333333,0.964285714,0.703703704,0.9,0.896551724,0.166666667,0.916533452,-0.046511628,"8020split"
"461",1,"26/05/2022","15-30-50m",3,0.826388889,0.59375,1,0.703703704,0.933333333,0.928571429,0.194444444,0.831611389,-0.002881844,"8020split"
"462",1,"26/05/2022","15-30-50m",3,0.784722222,0.677419355,0.888888889,0.666666667,0.862068966,0.851851852,0.194444444,0.831611389,-0.000958773,"8020split"
"463",1,"26/05/2022","15-30-50m",3,0.784722222,0.666666667,0.892857143,0.5625,0.928571429,0.923076923,0.166666667,0.959350651,-0.007462687,"8020split"
"464",1,"26/05/2022","15-30-50m",3,0.8125,0.580645161,0.958333333,0.757575758,1,0.84375,0.222222222,0.948638453,0.063197026,"8020split"
"465",1,"26/05/2022","15-30-50m",3,0.847222222,0.888888889,0.939393939,0.714285714,0.92,0.774193548,0.277777778,0.700118396,0.094777563,"8020split"
"466",1,"19/01/2022","15-30m",3,0.5,0.571428571,0.636363636,0.5625,0.45,0.235294118,0.333333333,0.576195352,0.174193548,"8020split"
"467",1,"03/02/2022","15-30m",3,0.572916667,0.80952381,0.888888889,0.578947368,0.5,0.1,0.375,0.121318284,0.219088937,"8020split"
"468",1,"03/02/2022","15-30m",3,0.583333333,0.894736842,0.789473684,0.578947368,0.476190476,0.166666667,0.375,0.121318284,0.222462203,"8020split"
"469",1,"03/02/2022","15-30m",3,0.520833333,0.5,0.6875,0.888888889,0.391304348,0.210526316,0.458333333,0.140060596,0.320261438,"8020split"
"470",1,"03/02/2022","15-30m",3,0.552083333,0.8,0.7,0.65,0.444444444,0.111111111,0.541666667,0.002094047,0.428571429,"8020split"
"471",1,"03/02/2022","15-30m",3,0.604166667,0.761904762,0.8,0.611111111,0.578947368,0.222222222,0.458333333,0.021338242,0.314285714,"8020split"
"472",1,"03/02/2022","15-30m",3,0.59375,0.8,0.9,0.529411765,0.666666667,0.095238095,0.375,0.245115903,0.229122056,"8020split"
"473",1,"03/02/2022","15-30m",3,0.614583333,0.772727273,0.8,0.857142857,0.588235294,0.173913043,0.25,0.972127897,0.046357616,"8020split"
"474",1,"03/02/2022","15-30m",3,0.583333333,0.772727273,0.9,0.733333333,0.421052632,0.1,0.541666667,0.071875863,0.414634146,"8020split"
"475",1,"03/02/2022","15-30m",3,0.541666667,0.736842105,0.833333333,0.5,0.578947368,0.136363636,0.416666667,0.054664922,0.253333333,"8020split"
"476",1,"03/02/2022","15-30m",3,0.604166667,1,0.636363636,0.647058824,0.473684211,0.222222222,0.541666667,0.008934271,0.441860465,"8020split"
"477",1,"14/02/2022","15-30m",3,0.520833333,0.4,0.789473684,0.6,0.5,0.294117647,0.458333333,0.06193796,0.320261438,"8020split"
"478",1,"14/02/2022","15-30m",3,0.614583333,0.555555556,0.789473684,0.65,0.631578947,0.45,0.458333333,0.021338242,0.320261438,"8020split"
"479",1,"14/02/2022","15-30m",3,0.489583333,0.611111111,0.75,0.526315789,0.315789474,0.25,0.458333333,0.021338242,0.324675325,"8020split"
"480",1,"14/02/2022","15-30m",3,0.510416667,0.45,0.769230769,0.545454545,0.619047619,0.25,0.333333333,0.925842635,0.216326531,"8020split"
"481",1,"14/02/2022","15-30m",3,0.489583333,0.473684211,0.764705882,0.5,0.5,0.25,0.375,0.245115903,0.217391304,"8020split"
"482",1,"14/02/2022","15-30m",3,0.552083333,0.578947368,0.631578947,0.75,0.611111111,0.2,0.5,0.00719965,0.379310345,"8020split"
"483",1,"14/02/2022","15-30m",3,0.489583333,0.578947368,0.761904762,0.470588235,0.368421053,0.25,0.291666667,0.576594913,0.113043478,"8020split"
"484",1,"09/03/2022","15-30m",3,0.28125,0.173913043,0.6875,0.176470588,0.263157895,0.19047619,0.5,0.067658779,0.37527115,"8020split"
"485",1,"09/03/2022","15-30m",3,0.375,0.315789474,0.705882353,0.277777778,0.45,0.181818182,0.5,0.025284561,0.36,"8020split"
"486",1,"09/03/2022","15-30m",3,0.333333333,0.5,0.45,0.263157895,0.315789474,0.15,0.541666667,0.002094047,0.432258065,"8020split"
"487",1,"09/03/2022","15-30m",3,0.416666667,0.473684211,0.722222222,0.2,0.4,0.315789474,0.708333333,3.08e-06,0.633187773,"8020split"
"488",1,"09/03/2022","15-30m",3,0.364583333,0.526315789,0.454545455,0.333333333,0.263157895,0.222222222,0.541666667,0.002094047,0.424836601,"8020split"
"489",1,"09/03/2022","15-30m",3,0.364583333,0.523809524,0.454545455,0.277777778,0.352941176,0.166666667,0.708333333,2.93e-05,0.626666667,"8020split"
"490",1,"09/03/2022","15-30m",3,0.333333333,0.4,0.65,0.095238095,0.352941176,0.166666667,0.583333333,0.002719681,0.473684211,"8020split"
"491",1,"09/03/2022","15-30m",3,0.395833333,0.578947368,0.476190476,0.25,0.428571429,0.210526316,0.666666667,0.000859483,0.578021978,"8020split"
"492",1,"09/03/2022","15-30m",3,0.375,0.55,0.722222222,0.090909091,0.4375,0.15,0.541666667,0.028441128,0.428571429,"8020split"
"493",1,"09/03/2022","15-30m",3,0.322916667,0.285714286,0.45,0.2,0.421052632,0.25,0.625,0.003229781,0.517857143,"8020split"
"494",1,"03/02/2022","15m",3,0.604166667,1,0.9,0.7,0.5,0,0.583333333,0.06644764,0.491525424,"8020split"
"495",1,"03/02/2022","15m",3,0.479166667,0.545454545,0.9,0.375,0.4,0.111111111,0.583333333,0.06644764,0.482758621,"8020split"
"496",1,"03/02/2022","15m",3,0.541666667,1,0.777777778,0.545454545,0.5,0.083333333,0.416666667,0.368479286,0.269565217,"8020split"
"497",1,"03/02/2022","15m",3,0.520833333,0.5,0.666666667,0.7,0.6,0.111111111,0.583333333,0.014252782,0.487179487,"8020split"
"498",1,"03/02/2022","15m",3,0.5625,0.909090909,0.888888889,0.5,0.444444444,0,0.416666667,0.157643676,0.243243243,"8020split"
"499",1,"03/02/2022","15m",3,0.416666667,0.444444444,0.666666667,0.454545455,0.5,0.090909091,0.5,0.177722456,0.357142857,"8020split"
"500",1,"03/02/2022","15m",3,0.520833333,0.636363636,0.666666667,0.6,0.181818182,0.5,0.416666667,0.981241568,0.243243243,"8020split"
"501",1,"03/02/2022","15m",3,0.5,0.777777778,0.888888889,0.3,0.555555556,0.090909091,0.75,0.000391662,0.681415929,"8020split"
"502",1,"03/02/2022","15m",3,0.583333333,0.583333333,0.8,0.777777778,0.4,0.285714286,0.916666667,0.0004874,0.881188119,"8020split"
"503",1,"03/02/2022","15m",3,0.458333333,0.545454545,0.888888889,0.2,0.4,0.25,0.666666667,0.018758432,0.567567568,"8020split"
"504",1,"14/02/2022","15m",3,0.583333333,0.5,0.7,0.875,0.6,0.3,0.416666667,0.368479286,0.288135593,"8020split"
"505",1,"14/02/2022","15m",3,0.541666667,0.714285714,0.8,0.636363636,0.5,0.166666667,0.166666667,0.985141386,0.032258065,"8020split"
"506",1,"14/02/2022","15m",3,0.645833333,0.727272727,0.666666667,0.8,0.857142857,0.125,0.5,0.379768823,0.307692308,"8020split"
"507",1,"14/02/2022","15m",3,0.625,0.818181818,1,0.777777778,0.363636364,0.222222222,0.666666667,0.018758432,0.578947368,"8020split"
"508",1,"14/02/2022","15m",3,0.541666667,0.7,0.9,0.75,0.444444444,0,0.5,0.177722456,0.384615385,"8020split"
"509",1,"14/02/2022","15m",3,0.583333333,0.9,1,0.666666667,0.3,0.1,0.25,0.609324992,0.044247788,"8020split"
"510",1,"14/02/2022","15m",3,0.5625,0.777777778,0.636363636,0.777777778,0.5,0.111111111,0.416666667,0.157643676,0.3,"8020split"
"511",1,"14/02/2022","15m",3,0.604166667,0.75,0.875,0.818181818,0.555555556,0.166666667,0.25,0.818877354,0.107438017,"8020split"
"512",1,"14/02/2022","15m",3,0.5625,0.857142857,0.6,0.888888889,0.454545455,0.181818182,0.333333333,0.808403993,0.193277311,"8020split"
"513",1,"14/02/2022","15m",3,0.5625,0.583333333,0.777777778,0.777777778,0.4,0.25,0.333333333,0.606925322,0.172413793,"8020split"
"514",1,"09/03/2022","15m",3,0.333333333,0.333333333,0.363636364,0.333333333,0.3,0.333333333,0.75,0.000391662,0.692307692,"8020split"
"515",1,"09/03/2022","15m",3,0.458333333,0.555555556,0.6,0.5,0.5,0.181818182,0.666666667,0.018758432,0.578947368,"8020split"
"516",1,"09/03/2022","15m",3,0.416666667,0.333333333,0.6,0.3,0.6,0.222222222,0.75,0.000391662,0.686956522,"8020split"
"517",1,"26/05/2022","15m",3,0.854166667,0.7,1,0.777777778,0.8,1,0.166666667,0.946048574,0.024390244,"8020split"
"518",1,"26/05/2022","15m",3,0.9375,1,0.909090909,0.818181818,1,1,0.333333333,0.606925322,0.165217391,"8020split"
"519",1,"26/05/2022","15m",3,0.791666667,0.666666667,1,0.666666667,1,0.7,0,1,-0.220338983,"8020split"
"520",1,"26/05/2022","15m",3,0.9375,0.916666667,1,0.777777778,1,1,0.166666667,0.985141386,0,"8020split"
"521",1,"26/05/2022","15m",3,0.916666667,1,1,0.909090909,0.7,1,0.166666667,0.946048574,0,"8020split"
"522",1,"26/05/2022","15m",3,0.8125,0.6,1,0.727272727,0.909090909,0.9,0.083333333,0.999755859,-0.047619048,"8020split"
"523",1,"26/05/2022","15m",3,0.875,1,0.7,0.777777778,0.888888889,1,0.083333333,0.968323648,-0.147826087,"8020split"
"524",1,"26/05/2022","15m",3,0.875,0.818181818,1,0.777777778,0.818181818,1,0.166666667,0.946048574,-0.043478261,"8020split"
"525",1,"26/05/2022","15m",3,0.895833333,0.777777778,1,0.8,0.9,1,0.083333333,0.968323648,-0.157894737,"8020split"
"526",1,"26/05/2022","15m",3,0.895833333,0.7,1,0.875,0.9,1,0.166666667,0.946048574,0,"8020split"
"527",1,"03/02/2022","30m",3,0.604166667,0.545454545,0.8,0.75,0.545454545,0.375,0.333333333,0.606925322,0.213114754,"8020split"
"528",1,"14/02/2022","30m",3,0.708333333,0.727272727,1,0.6,0.777777778,0.285714286,0.25,0.932866946,0.076923077,"8020split"
"529",1,"14/02/2022","30m",3,0.583333333,0.857142857,0.727272727,0.875,0.545454545,0.090909091,0.416666667,0.608374247,0.263157895,"8020split"
"530",1,"14/02/2022","30m",3,0.666666667,0.875,0.916666667,0.727272727,0.444444444,0.25,0.416666667,0.368479286,0.288135593,"8020split"
"531",1,"14/02/2022","30m",3,0.541666667,0.625,1,0.636363636,0.375,0.090909091,0.25,0.818877354,0.052631579,"8020split"
"532",1,"14/02/2022","30m",3,0.604166667,0.6,1,0.875,0.454545455,0.2,0.166666667,0.946048574,-0.034482759,"8020split"
"533",1,"14/02/2022","30m",3,0.583333333,1,0.727272727,0.777777778,0.4,0.1,0.166666667,0.946048574,0,"8020split"
"534",1,"14/02/2022","30m",3,0.583333333,0.666666667,0.636363636,0.777777778,0.875,0.090909091,0.333333333,0.606925322,0.165217391,"8020split"
"535",1,"14/02/2022","30m",3,0.645833333,0.888888889,0.727272727,0.777777778,0.6,0.222222222,0.5,0.054402232,0.404958678,"8020split"
"536",1,"14/02/2022","30m",3,0.625,0.875,0.727272727,0.777777778,0.454545455,0.333333333,0.25,0.818877354,0.129032258,"8020split"
"537",1,"14/02/2022","30m",3,0.666666667,0.555555556,0.9,0.9,0.6,0.333333333,0.5,0.054402232,0.362831858,"8020split"
"538",1,"26/05/2022","30m",3,0.875,0.7,1,0.888888889,0.8,1,0.25,0.609324992,0.027027027,"8020split"
"539",1,"26/05/2022","30m",3,0.833333333,0.666666667,0.9,1,0.666666667,1,0.333333333,0.606925322,0.172413793,"8020split"
"540",1,"26/05/2022","30m",3,0.854166667,0.75,1,0.7,0.777777778,1,0.083333333,0.992292653,-0.081967213,"8020split"
"541",1,"26/05/2022","30m",3,0.8125,0.555555556,1,0.714285714,0.727272727,1,0.166666667,0.985141386,0.032258065,"8020split"
"542",1,"26/05/2022","30m",3,0.833333333,0.5,1,0.75,1,1,0.25,0.932866946,0.018181818,"8020split"
"543",1,"26/05/2022","30m",3,0.791666667,0.6,0.9,0.777777778,0.8,0.888888889,0.166666667,0.84161824,-0.025641026,"8020split"
"544",1,"26/05/2022","30m",3,0.854166667,0.8,0.909090909,0.777777778,0.8,1,0.083333333,0.992292653,-0.109243697,"8020split"
"545",1,"26/05/2022","30m",3,0.875,0.9,1,0.777777778,0.8,0.888888889,0.333333333,0.351221383,0.172413793,"8020split"
"546",1,"26/05/2022","30m",3,0.8125,0.583333333,1,0.727272727,0.888888889,1,0.166666667,0.985141386,-0.008403361,"8020split"
"547",1,"26/05/2022","30m",3,0.729166667,0.454545455,1,0.555555556,0.909090909,0.833333333,0.083333333,0.999972618,-0.039370079,"8020split"
"548",1,"22/03/2022","50m",3,0.104166667,0,0.1,0.222222222,0.090909091,0.111111111,0.666666667,0.00278151,0.586206897,"8020split"
"549",1,"22/03/2022","50m",3,0.145833333,0,0.2,0.2,0.111111111,0.2,0.833333333,3.76e-05,0.789473684,"8020split"
"550",1,"22/03/2022","50m",3,0.1875,0.1,0.222222222,0.222222222,0.1,0.3,0.916666667,2.21e-06,0.894736842,"8020split"
"551",1,"05/04/2022","50m",3,0.291666667,0,0.1,0.083333333,0.777777778,0.555555556,0.75,0.003855555,0.660377358,"8020split"
"552",1,"05/04/2022","50m",3,0.333333333,0,0.1,0.125,0.888888889,0.666666667,0.583333333,0.06644764,0.439252336,"8020split"
"553",1,"05/04/2022","50m",3,0.333333333,0,0,0.75,0.583333333,0.6,0.583333333,0.822277544,0.444444444,"8020split"
"554",1,"19/04/2022","50m",3,0.291666667,0.166666667,0.222222222,0.142857143,0.5,0.4,0.5,0.379768823,0.357142857,"8020split"
"555",1,"19/04/2022","50m",3,0.5,0.125,0.5,0.4,0.9,0.5,0.666666667,0.018758432,0.563636364,"8020split"
"556",1,"19/04/2022","50m",3,0.333333333,0.1,0.222222222,0.444444444,0.5,0.4,0.416666667,0.157643676,0.275862069,"8020split"
"557",1,"19/04/2022","50m",3,0.5,0,0.666666667,0.555555556,0.6,0.636363636,0.666666667,0.00278151,0.582608696,"8020split"
"558",1,"19/04/2022","50m",3,0.375,0.111111111,0.2,0.4,0.6,0.555555556,0.75,0.000391662,0.686956522,"8020split"
"559",1,"19/04/2022","50m",3,0.3125,0.111111111,0.272727273,0.416666667,0.285714286,0.444444444,0.333333333,0.808403993,0.157894737,"8020split"
"560",1,"19/04/2022","50m",3,0.458333333,0.111111111,0.3,0.555555556,0.7,0.6,0.75,0.000391662,0.681415929,"8020split"
"561",1,"19/04/2022","50m",3,0.354166667,0.090909091,0.272727273,0.3,0.666666667,0.6,0.416666667,0.806152344,0.31147541,"8020split"
"562",1,"19/04/2022","50m",3,0.4375,0.090909091,0.3,0.5,0.8,0.555555556,0.75,0.003855555,0.684210526,"8020split"
"563",1,"19/04/2022","50m",3,0.395833333,0.083333333,0.666666667,0.4,0.555555556,0.454545455,0.333333333,0.927001953,0.193277311,"8020split"
"564",1,"03/05/2022","50m",3,0.625,0.363636364,0.909090909,0.454545455,1,0.5,0.333333333,0.808403993,0.150442478,"8020split"
"565",1,"03/05/2022","50m",3,0.583333333,0.363636364,0.888888889,0.6,0.5,0.6,0.083333333,0.992292653,-0.157894737,"8020split"
"566",1,"03/05/2022","50m",3,0.625,0.454545455,0.8,0.454545455,0.714285714,0.777777778,0.25,0.932866946,0.076923077,"8020split"
"567",1,"03/05/2022","50m",3,0.604166667,0.4,0.727272727,0.777777778,0.454545455,0.714285714,0.25,0.932866946,0.114754098,"8020split"
"568",1,"03/05/2022","50m",3,0.645833333,0.555555556,0.7,0.636363636,0.7,0.625,0.166666667,0.946048574,-0.016949153,"8020split"
"569",1,"03/05/2022","50m",3,0.625,0.333333333,0.583333333,0.857142857,0.75,0.777777778,0.416666667,0.608374247,0.269565217,"8020split"
"570",1,"03/05/2022","50m",3,0.604166667,0.363636364,0.857142857,0.625,0.636363636,0.636363636,0.166666667,0.985141386,-0.090909091,"8020split"
"571",1,"03/05/2022","50m",3,0.645833333,0.272727273,0.8,0.75,0.666666667,0.8,0.25,0.818877354,0.076923077,"8020split"
"572",1,"03/05/2022","50m",3,0.6875,0.363636364,0.9,0.5,0.888888889,0.8,0.416666667,0.368479286,0.263157895,"8020split"
"573",1,"26/05/2022","50m",3,0.895833333,0.8,0.818181818,1,0.9,1,0.333333333,0.606925322,0.165217391,"8020split"
"574",1,"26/05/2022","50m",3,0.791666667,0.454545455,0.8,0.888888889,1,0.909090909,0.083333333,0.998447608,-0.128205128,"8020split"
"575",1,"26/05/2022","50m",3,0.833333333,0.636363636,0.888888889,0.75,0.9,1,0.083333333,0.992292653,-0.137931034,"8020split"
"576",1,"26/05/2022","50m",3,0.833333333,0.7,1,0.9,0.75,0.818181818,0.333333333,0.606925322,0.135135135,"8020split"
"577",1,"26/05/2022","50m",3,0.770833333,0.545454545,0.777777778,0.714285714,1,0.833333333,0.166666667,0.985141386,0.083969466,"8020split"
"578",1,"26/05/2022","50m",3,0.8125,0.666666667,1,1,0.727272727,0.7,0.166666667,0.946048574,-0.034482759,"8020split"
"579",1,"26/05/2022","50m",3,0.875,0.75,1,1,0.777777778,0.818181818,0.333333333,0.606925322,0.179487179,"8020split"
"580",1,"26/05/2022","50m",3,0.854166667,0.5,0.818181818,1,1,0.916666667,0.166666667,0.985141386,0.032258065,"8020split"
"581",1,"26/05/2022","50m",3,0.833333333,0.555555556,0.9,0.8,0.888888889,1,0.166666667,0.84161824,-0.061946903,"8020split"
"582",1,"26/05/2022","50m",3,0.8125,0.6,1,0.666666667,0.9,0.857142857,0.166666667,0.985141386,0.04,"8020split"
"583",2,"19/01/2022","15-30m",4,0.71875,0.842105263,0.947368421,0.590909091,0.736842105,0.470588235,0.333333333,0.399806108,0.168831169,"8020split"
"584",2,"19/01/2022","15-30m",4,0.5625,0.684210526,0.526315789,0.631578947,0.5,0.476190476,0.375,0.121318284,0.215686275,"8020split"
"585",2,"19/01/2022","15-30m",4,0.614583333,0.722222222,0.789473684,0.5,0.736842105,0.363636364,0.291666667,0.392587662,0.089285714,"8020split"
"586",2,"19/01/2022","15-30m",4,0.645833333,0.75,0.947368421,0.4375,0.636363636,0.421052632,0.291666667,0.73681787,0.141052632,"8020split"
"587",2,"19/01/2022","15-30m",4,0.65625,0.684210526,0.818181818,0.6875,0.882352941,0.272727273,0.291666667,0.73681787,0.097345133,"8020split"
"588",2,"19/01/2022","15-30m",4,0.645833333,0.476190476,0.947368421,0.631578947,0.9375,0.333333333,0.291666667,0.73681787,0.097345133,"8020split"
"589",2,"19/01/2022","15-30m",4,0.635416667,0.65,0.842105263,0.523809524,0.631578947,0.529411765,0.458333333,0.06193796,0.333333333,"8020split"
"590",2,"19/01/2022","15-30m",4,0.614583333,0.75,0.875,0.476190476,0.611111111,0.428571429,0.375,0.405533926,0.237288136,"8020split"
"591",2,"19/01/2022","15-30m",4,0.645833333,0.722222222,0.85,0.6,0.684210526,0.368421053,0.333333333,0.233795831,0.177730193,"8020split"
"592",2,"14/02/2022","15-30m",4,0.541666667,0.6,0.75,0.6875,0.45,0.25,0.333333333,0.576195352,0.179487179,"8020split"
"593",2,"14/02/2022","15-30m",4,0.541666667,0.454545455,0.823529412,0.684210526,0.555555556,0.25,0.416666667,0.13187863,0.272727273,"8020split"
"594",2,"14/02/2022","15-30m",4,0.59375,0.578947368,0.80952381,0.736842105,0.625,0.238095238,0.5,0.067658779,0.373913043,"8020split"
